brutales	b ʁ y t a l
brutalité	b ʁ y t a l i t e
bulgarie	b y l ɡ a ʁ i
bulletin	b y l t ɛ̃
businessmen	b i z n ɛ s m ɛ n
buter	b y t e
bâti	b ɑ t i
bénéfique	b e n e f i k
béton	b e t ɔ̃
ca	s e a
cac	k a k
cadenette	k a d n ɛ t
calme	k a l m
cam	k a m
campus	k ɑ̃ p y s
cancer	k ɑ̃ s ɛ ʁ
cantal	k ɑ̃ t a l
cantine	k ɑ̃ t i n
cap	k a p
capa	k a p a
cape	k a p
capitaux	k a p i t o
caractère	k a ʁ a k t ɛ ʁ
cargaison	k a ʁ ɡ ɛ z ɔ̃
carrière	k a ʁ j ɛ ʁ
carton	k a ʁ t ɔ̃
caser	k ɑ z e
catalogne	k a t a l ɔ ɲ
cause	k o z
ce	s ə
cerner	s ɛ ʁ n e
chacune	ʃ a k y n
chaine	ʃ ɛ n
chamoiserie	ʃ a m w a z ʁ i
charge	ʃ a ʁ ʒ
charismatique	k a ʁ i s m a t i k
charlemagne	ʃ a ʁ l ə m a ɲ
chasser	ʃ a s e
chateaubriand	ʃ a t o b ʁ i j ɑ̃
chaudron	ʃ o d ʁ ɔ̃
chemise	ʃ ə m i z
cherchait	ʃ ɛ ʁ ʃ ɛ
chicanes	ʃ i k a n
chopinons	ʃ ɔ p i n ɔ̃
chute	ʃ y t
ciel	s j ɛ l
cimes	s i m
circulaire	s i ʁ k y l ɛ ʁ
citation	s i t a s j ɔ̃
civique	s i v i k
classer	k l a s e
clef	k l e
coiffer	k w a f e
collation	k ɔ l a s j ɔ̃
collectif	k ɔ l ɛ k t i f
commandante	k ɔ m ɑ̃ d ɑ̃ t
commandement	k ɔ m ɑ̃ d m ɑ̃
commencer	k ɔ m ɑ̃ s e
commenter	k ɔ m ɑ̃ t e
communiste	k ɔ m y n i s t
compagnon	k ɔ̃ p a ɲ ɔ̃
comparaître	k ɔ̃ p a ʁ ɛ t ʁ
compilateur	k ɔ̃ p i l a t œ ʁ
composé	k ɔ̃ p o z e
comédie	k ɔ m e d i
conducteur	k ɔ̃ d y k t œ ʁ
condé	k ɔ̃ d e
confession	k ɔ̃ f ɛ s j ɔ̃
confirme	k ɔ̃ f i ʁ m
confrontation	k ɔ̃ f ʁ ɔ̃ t a s j ɔ̃
conférencier	k ɔ̃ f e ʁ ɑ̃ s j e
congé	k ɔ̃ ʒ e
connaître	k ɔ n ɛ t ʁ
connerie	k ɔ n ʁ i
conspuaient	k ɔ̃ s p ɥ ɛ
consécutif	k ɔ̃ s e k y t i f
contourner	k ɔ̃ t u ʁ n e
contrarier	k ɔ̃ t ʁ a ʁ j e
contrer	k ɔ̃ t ʁ e
cosmétique	k ɔ s m e t i k
couac	k w a k
coulée	k u l e
country	k œ̃ t ʁ i
couronnement	k u ʁ ɔ n m ɑ̃
creuser	k ʁ ø z e
criant	k ʁ i j ɑ̃
cruel	k ʁ y ɛ l
créa	k ʁ e a
cuisine	k ɥ i z i n
culot	k y l o
cultiver	k y l t i v e
cumulait	k y m y l ɛ
cupidité	k y p i d i t e
cure	k y ʁ
curiosité	k y ʁ j o z i t e
cursus	k y ʁ s y s
céline	s e l i n
dance	d ɛ n s
das	d a s
dauphine	d o f i n
demain	d ə m ɛ̃
demi	d ə m i
dessous	d ə s u
destinée	d ɛ s t i n e
diamant	d j a m ɑ̃
dimitri	d i m i t ʁ i
directes	d i ʁ ɛ k t
discriminatoire	d i s k ʁ i m i n a t w a ʁ
discrètement	d i s k ʁ ɛ t m ɑ̃
discussions	d i s k y s j ɔ̃
disions	d i z j ɔ̃
disputer	d i s p y t e
distraire	d i s t ʁ ɛ ʁ
dollar	d ɔ l a ʁ
domicile	d ɔ m i s i l
dont	d ɔ̃
dordogne	d ɔ ʁ d ɔ ɲ
dos	d o
dosage	d o z a ʒ
droiture	d ʁ w a t y ʁ
drôle	d ʁ o l
dues	d y
dure	d y ʁ
déboires	d e b w a ʁ
décanter	d e k ɑ̃ t e
décaper	d e k a p e
décennie	d e s e n i
déchet	d e ʃ ɛ
déclinaison	d e k l i n ɛ z ɔ̃
décoder	d e k ɔ d e
décodé	d e k ɔ d e
décordons	d e k ɔ ʁ d ɔ̃
décourager	d e k u ʁ a ʒ e
décrire	d e k ʁ i ʁ
décrocher	d e k ʁ ɔ ʃ e
dédier	d e d j e
dédommagement	d e d ɔ m a ʒ m ɑ̃
dédramatiser	d e d ʁ a m a t i z e
défendu	d e f ɑ̃ d y
déglinguions	d e ɡ l ɛ̃ ɡ j ɔ̃
dégringolade	d e ɡ ʁ ɛ̃ ɡ ɔ l a d
délivrance	d e l i v ʁ ɑ̃ s
démission	d e m i s j ɔ̃
démocrate	d e m ɔ k ʁ a t
démolir	d e m ɔ l i ʁ
dénaturé	d e n a t y ʁ e
dénomination	d e n ɔ m i n a s j ɔ̃
dénoncent	d e n ɔ̃ s
dépistasse	d e p i s t a s
dépliants	d e p l i j ɑ̃
dépurâmes	d e p y ʁ ɑ m
désarçonner	d e z a ʁ s ɔ n e
désinvestir	d e z ɛ̃ v ɛ s t i ʁ
désormais	d e z ɔ ʁ m ɛ
détenteur	d e t ɑ̃ t œ ʁ
détournement	d e t u ʁ n ə m ɑ̃
edouard	e d w a ʁ
effacer	e f a s e
efficiente	e f i s j ɑ̃ t
effondrement	ɛ f ɔ̃ d ʁ ə m ɑ̃
effrité	e f ʁ i t e
embouchure	ɑ̃ b u ʃ y ʁ
empirassiez	ɑ̃ p i ʁ a s j e
emprise	ɑ̃ p ʁ i z
empêcher	ɑ̃ p ɛ ʃ e
encadrer	ɑ̃ k ɑ d ʁ e
encensé	ɑ̃ s ɑ̃ s e
encourraient	ɑ̃ k u ʁ ʁ ɛ
enfants	ɑ̃ f ɑ̃
ennuis	ɑ̃ n ɥ i
entente	ɑ̃ t ɑ̃ t
enthousiasmer	ɑ̃ t u z j a s m e
entretenu	ɑ̃ t ʁ ə t ə n y
envergure	ɑ̃ v ɛ ʁ ɡ y ʁ
environs	ɑ̃ v i ʁ ɔ̃
envoyer	ɑ̃ v w a j e
errant	e ʁ ɑ̃
estimation	ɛ s t i m a s j ɔ̃
europe	ø ʁ ɔ p
exactes	ɛ ɡ z a k t
excellence	ɛ k s ɛ l ɑ̃ s
exclusivité	ɛ k s k l y z i v i t e
exorcisme	ɛ ɡ z ɔ ʁ s i s m
exploser	ɛ k s p l o z e
exportateurs	ɛ k s p ɔ ʁ t a t œ ʁ
expose	ɛ k s p o z
exposeront	ɛ k s p o z ʁ ɔ̃
exposés	ɛ k s p o z e
expression	ɛ k s p ʁ ɛ s j ɔ̃
extinction	ɛ k s t ɛ̃ k s j ɔ̃
exécuteur	ɛ ɡ z e k y t œ ʁ
faille	f a j
faiseurs	f ə z œ ʁ
faites	f ɛ t
falloir	f a l w a ʁ
fanfaronner	f ɑ̃ f a ʁ ɔ n e
fatigant	f a t i ɡ ɑ̃
fatigue	f a t i ɡ
fer	f ɛ ʁ
ferme	f ɛ ʁ m
fernand	f ɛ ʁ n ɑ̃
ferveur	f ɛ ʁ v œ ʁ
festival	f ɛ s t i v a l
fiasco	f j a s k o
filer	f i l e
files	f i l
filet	f i l ɛ
filles	f i j
final	f i n a l
financer	f i n ɑ̃ s e
financé	f i n ɑ̃ s e
finesse	f i n ɛ s
finis	f i n i
fixation	f i k s a s j ɔ̃
fièrement	f j ɛ ʁ m ɑ̃
fleuron	f l œ ʁ ɔ̃
flot	f l o
flottaison	f l ɔ t ɛ z ɔ̃
fondamentale	f ɔ̃ d a m ɑ̃ t a l
forfait	f ɔ ʁ f ɛ
formation	f ɔ ʁ m a s j ɔ̃
foule	f u l
fouteur	f u t œ ʁ
franchises	f ʁ ɑ̃ ʃ i z
francophones	f ʁ ɑ̃ k ɔ f ɔ n
frank	f ʁ ɑ̃ k
français	f ʁ ɑ̃ s ɛ
frontale	f ʁ ɔ̃ t a l
fument	f y m
fumier	f y m j e
fuselage	f y z l a ʒ
fustigeras	f y s t i ʒ ʁ ɑ
février	f e v ʁ i j e
gadget	ɡ a d ʒ ɛ t
gaffe	ɡ a f
gaga	ɡ a ɡ a
gaillard	ɡ a j a ʁ
gants	ɡ ɑ̃
garder	ɡ a ʁ d e
garçon	ɡ a ʁ s ɔ̃
gays	ɡ ɛ
gesse	ʒ ɛ s
geste	ʒ ɛ s t
gilles	ʒ i l
glorieux	ɡ l ɔ ʁ j ø
gommait	ɡ ɔ m ɛ
gosses	ɡ ɔ s
grain	ɡ ʁ ɛ̃
grandes	ɡ ʁ ɑ̃ d
graviriez	ɡ ʁ a v i ʁ j e
grecs	ɡ ʁ ɛ k
grimpeur	ɡ ʁ ɛ̃ p œ ʁ
grippe	ɡ ʁ i p
grogne	ɡ ʁ ɔ ɲ
général	ʒ e n e ʁ a l
géophysicien	ʒ e o f i z i s j ɛ̃
hanche	ɑ̃ ʃ
hausse	o s
haussé	o s e
hic	i k
honduras	ɔ̃ d y ʁ a s
hormis	ɔ ʁ m i
houspillerai	u s p i j ʁ e
humanité	y m a n i t e
humanités	y m a n i t e
huppé	y p e
hâtive	ɑ t i v
hésitent	e z i t
identité	i d ɑ̃ t i t e
idéologie	i d e ɔ l ɔ ʒ i
ignorer	i ɲ ɔ ʁ e
imaginant	i m a ʒ i n ɑ̃
impasse	ɛ̃ p ɑ s
impatient	ɛ̃ p a s j ɑ̃
impeccable	ɛ̃ p ɛ k a b l
impitoyable	ɛ̃ p i t w a j a b l
imprimerie	ɛ̃ p ʁ i m ʁ i
inaction	i n a k s j ɔ̃
inconsciemment	ɛ̃ k ɔ̃ s j a m ɑ̃
incontestablement	ɛ̃ k ɔ̃ t ɛ s t a b l ə m ɑ̃
indemne	ɛ̃ d ɛ m n
indonésie	ɛ̃ d o n e z i
ingrat	ɛ̃ ɡ ʁ a
ingrédients	ɛ̃ ɡ ʁ e d j ɑ̃
innocence	i n ɔ s ɑ̃ s
inquiéter	ɛ̃ k j e t e
inscrire	ɛ̃ s k ʁ i ʁ
insouciance	ɛ̃ s u s j ɑ̃ s
insurgé	ɛ̃ s y ʁ ʒ e
intensifier	ɛ̃ t ɑ̃ s i f j e
interface	ɛ̃ t ɛ ʁ f a s
international	ɛ̃ t ɛ ʁ n a s j ɔ n a l
interrompu	ɛ̃ t ɛ ʁ ɔ̃ p y
intervalle	ɛ̃ t ɛ ʁ v a l
intox	ɛ̃ t ɔ k s
intrigue	ɛ̃ t ʁ i ɡ
intéressant	ɛ̃ t e ʁ ɛ s ɑ̃
investir	ɛ̃ v ɛ s t i ʁ
inégale	i n e ɡ a l
inégalité	i n e ɡ a l i t e
inénarrable	i n e n a ʁ a b l
ionisation	j ɔ n i z a s j ɔ̃
ire	i ʁ
irons	i ʁ ɔ̃
isère	i z ɛ ʁ
jamaïcain	ʒ a m a i k ɛ̃
joints	ʒ w ɛ̃
joseph	ʒ o z ɛ f
journaliste	ʒ u ʁ n a l i s t
jura	ʒ y ʁ a
jury	ʒ y ʁ i
just	ʒ y s t
justin	ʒ y s t ɛ̃
ken	k ɛ n
kenya	k e n j a
kiev	k j ɛ v
kilo	k i l o
koala	k ɔ a l a
label	l a b ɛ l
lahore	l a ɔ ʁ
lancer	l ɑ̃ s e
lange	l ɑ̃ ʒ
lanterne	l ɑ̃ t ɛ ʁ n
larme	l a ʁ m
lauréat	l o ʁ e a
leitmotiv	l a j t m ɔ t i f
lens	l ɑ̃ s
lent	l ɑ̃
lettres	l ɛ t ʁ
levant	l ə v ɑ̃
leçon	l ə s ɔ̃
liliane	l i l j a n
linguistiques	l ɛ̃ ɡ ɥ i s t i k
lionel	l j ɔ n ɛ l
lisbonne	l i z b ɔ n
lisibilité	l i z i b i l i t e
lisible	l i z i b l
liégeois	l j e ʒ w a
lob	l ɔ b
lobbying	l ɔ b i i ŋ
localité	l ɔ k a l i t e
location	l ɔ k a s j ɔ̃
logique	l ɔ ʒ i k
logistique	l ɔ ʒ i s t i k
lourd	l u ʁ
lozère	l ɔ z ɛ ʁ
lueur	l ɥ œ ʁ
luis	l ɥ i
lumières	l y m j ɛ ʁ
législatives	l e ʒ i s l a t i v
ma	m a
maghrébin	m a ɡ ʁ e b ɛ̃
magnifiquement	m a ɲ i f i k m ɑ̃
magnétophone	m a ɲ e t ɔ f ɔ n
maires	m ɛ ʁ
maladif	m a l a d i f
malle	m a l
manuel	m a n ɥ ɛ l
marathon	m a ʁ a t ɔ̃
marbre	m a ʁ b ʁ
margeriez	m a ʁ ʒ ə ʁ j e
marina	m a ʁ i n a
marine	m a ʁ i n
marionnette	m a ʁ j ɔ n ɛ t
marié	m a ʁ j e
massacre	m a s a k ʁ
massacres	m a s a k ʁ
massivement	m a s i v m ɑ̃
mater	m a t e
mathématique	m a t e m a t i k
mathématiseront	m a t e m a t i z ʁ ɔ̃
mauvaises	m o v ɛ z
maçonnerie	m a s ɔ n ʁ i
maîtres	m ɛ t ʁ
mercis	m ɛ ʁ s i
merde	m ɛ ʁ d
meurtrière	m œ ʁ t ʁ i j ɛ ʁ
mexique	m ɛ k s i k
micheline	m i ʃ l i n
michelle	m i ʃ ɛ l
michèle	m i ʃ ɛ l
mika	m i k a
militant	m i l i t ɑ̃
mire	m i ʁ
modeste	m ɔ d ɛ s t
modulaire	m ɔ d y l ɛ ʁ
mollet	m ɔ l ɛ
molécules	m ɔ l e k y l
mon	m ɔ̃
monstre	m ɔ̃ s t ʁ
montagneux	m ɔ̃ t a ɲ ø
monte	m ɔ̃ t
monument	m ɔ n y m ɑ̃
monégasques	m ɔ n e ɡ a s k
mortier	m ɔ ʁ t j e
motion	m ɔ s j ɔ̃
motocyclette	m ɔ t ɔ s i k l ɛ t
moussa	m u s a
mur	m y ʁ
musée	m y z e
mène	m ɛ n
mètre	m ɛ t ʁ
mètres	m ɛ t ʁ
ménager	m e n a ʒ e
métairie	m e t ɛ ʁ i
natif	n a t i f
navigation	n a v i ɡ a s j ɔ̃
nicodème	n i k ɔ d ɛ m
nigeria	n i ʒ ɛ ʁ j a
nougat	n u ɡ a
nouméa	n u m e a
nulle	n y l
nullement	n y l m ɑ̃
néanmoins	n e ɑ̃ m w ɛ̃
nécessaire	n e s e s ɛ ʁ
négligée	n e ɡ l i ʒ e
obtempérer	ɔ p t ɑ̃ p e ʁ e
occupant	ɔ k y p ɑ̃
occurrence	ɔ k y ʁ ɑ̃ s
octroi	ɔ k t ʁ w a
oculaire	ɔ k y l ɛ ʁ
office	ɔ f i s
olive	ɔ l i v
oléoduc	ɔ l e ɔ d y k
omnium	ɔ m n j ɔ m
once	ɔ̃ s
open	ɔ p ɛ n
orales	ɔ ʁ a l
organe	ɔ ʁ ɡ a n
ostéopathe	ɔ s t e ɔ p a t
ouellet	w ɛ l ɛ
ouragan	u ʁ a ɡ ɑ̃
ovni	ɔ v n i
pair	p ɛ ʁ
pal	p a l
palais	p a l ɛ
papetier	p a p ə t j e
papier	p a p j e
parents	p a ʁ ɑ̃
parfois	p a ʁ f w a
parlent	p a ʁ l
parlera	p a ʁ l ə ʁ a
parlerait	p a ʁ l ə ʁ ɛ
paroissiale	p a ʁ w a s j a l
part	p a ʁ
partant	p a ʁ t ɑ̃
participer	p a ʁ t i s i p e
partir	p a ʁ t i ʁ
paru	p a ʁ y
paré	p a ʁ e
passablement	p ɑ s a b l ə m ɑ̃
passif	p a s i f
patrie	p a t ʁ i
paul	p ɔ l
peau	p o
pensez	p ɑ̃ s e
percer	p ɛ ʁ s e
perdre	p ɛ ʁ d ʁ
permis	p ɛ ʁ m i
persan	p ɛ ʁ s ɑ̃
perte	p ɛ ʁ t
pessimiste	p e s i m i s t
petite	p ə t i t
peu	p ø
phare	f a ʁ
physique	f i z i k
pilule	p i l y l
piqûre	p i k y ʁ
placard	p l a k a ʁ
playlist	p l ɛ l i s t
plein	p l ɛ̃
plupart	p l y p a ʁ
podium	p ɔ d j ɔ m
pointera	p w ɛ̃ t ʁ a
politique	p ɔ l i t i k
pontificat	p ɔ̃ t i f i k a
porcheries	p ɔ ʁ ʃ ə ʁ i
portée	p ɔ ʁ t e
poste	p ɔ s t
postulant	p ɔ s t y l ɑ̃
pouces	p u s
poulaga	p u l a ɡ a
pouliot	p u l j o
pourcentage	p u ʁ s ɑ̃ t a ʒ
pourtant	p u ʁ t ɑ̃
pratiquait	p ʁ a t i k ɛ
pratiquent	p ʁ a t i k
preuve	p ʁ œ v
primordial	p ʁ i m ɔ ʁ d j a l
prison	p ʁ i z ɔ̃
privilège	p ʁ i v i l ɛ ʒ
prière	p ʁ i j ɛ ʁ
procès	p ʁ ɔ s ɛ
produit	p ʁ ɔ d ɥ i
professions	p ʁ ɔ f ɛ s j ɔ̃
programme	p ʁ ɔ ɡ ʁ a m
projeter	p ʁ ɔ ʒ t e
protecteur	p ʁ ɔ t ɛ k t œ ʁ
protestation	p ʁ ɔ t ɛ s t a s j ɔ̃
prudentes	p ʁ y d ɑ̃ t
précipitation	p ʁ e s i p i t a s j ɔ̃
précipite	p ʁ e s i p i t
précoce	p ʁ e k ɔ s
présent	p ʁ e z ɑ̃
présentes	p ʁ e z ɑ̃ t
présenté	p ʁ e z ɑ̃ t e
prêche	p ʁ ɛ ʃ
publicité	p y b l i s i t e
puce	p y s
puis	p ɥ i
putain	p y t ɛ̃
pâturer	p a t y ʁ e
pédagogique	p e d a ɡ ɔ ʒ i k
pédophiles	p e d ɔ f i l
pénibilité	p e n i b i l i t e
pénitencier	p e n i t ɑ̃ s j e
pénétrer	p e n e t ʁ e
pêcheur	p ɛ ʃ œ ʁ
pût	p y
qualificatif	k a l i f i k a t i f
qualifie	k a l i f i
qualifié	k a l i f j e
quatrième	k a t ʁ i j ɛ m
quoi	k w a
raccord	ʁ a k ɔ ʁ
raccourci	ʁ a k u ʁ s i
raccourcit	ʁ a k u ʁ s i
race	ʁ a s
rappeur	ʁ a p œ ʁ
rasade	ʁ a z a d
rater	ʁ a t e
rats	ʁ a
rattrapage	ʁ a t ʁ a p a ʒ
receveur	ʁ ə s ə v œ ʁ
rechignent	ʁ ə ʃ i ɲ
record	ʁ ə k ɔ ʁ
redirigerais	ʁ ə d i ʁ i ʒ ʁ ɛ
rejoindre	ʁ ə ʒ w ɛ̃ d ʁ
relever	ʁ ə l ə v e
religieux	ʁ ə l i ʒ j ø
remous	ʁ ə m u
rend	ʁ ɑ̃
renforçant	ʁ ɑ̃ f ɔ ʁ s ɑ̃
renouvellement	ʁ ə n u v ɛ l m ɑ̃
requin	ʁ ə k ɛ̃
ressortissant	ʁ ə s ɔ ʁ t i s ɑ̃
restauration	ʁ ɛ s t o ʁ a s j ɔ̃
restes	ʁ ɛ s t
revanche	ʁ ə v ɑ̃ ʃ
reversant	ʁ ə v ɛ ʁ s ɑ̃
revoir	ʁ ə v w a ʁ
revêtions	ʁ ə v ɛ t j ɔ̃
riga	ʁ i ɡ a
rigoureux	ʁ i ɡ u ʁ ø
rime	ʁ i m
ring	ʁ i ŋ ɡ
risquer	ʁ i s k e
riyad	ʁ i j a d
roland	ʁ ɔ l ɑ̃
romancier	ʁ ɔ m ɑ̃ s j e
roquette	ʁ ɔ k ɛ t
ruben	ʁ y b ɛ n
rue	ʁ y
russes	ʁ y s
rythmé	ʁ i t m e
règne	ʁ ɛ ɲ
récif	ʁ e s i f
régie	ʁ e ʒ i
réguler	ʁ e ɡ y l e
rémunération	ʁ e m y n e ʁ a s j ɔ̃
répondre	ʁ e p ɔ̃ d ʁ
républicaine	ʁ e p y b l i k ɛ n
réputation	ʁ e p y t a s j ɔ̃
réserver	ʁ e z ɛ ʁ v e
réunir	ʁ e y n i ʁ
révolte	ʁ e v ɔ l t
révéler	ʁ e v e l e
sacrifice	s a k ʁ i f i s
saga	s a ɡ a
salle	s a l
sandrine	s ɑ̃ d ʁ i n
sanglant	s ɑ̃ ɡ l ɑ̃
saut	s o
sauve	s o v
savamment	s a v a m ɑ̃
save	s a v
score	s k ɔ ʁ
sel	s ɛ l
semis	s ə m i
sergent	s ɛ ʁ ʒ ɑ̃
session	s ɛ s j ɔ̃
seule	s œ l
signalé	s i ɲ a l e
sinon	s i n ɔ̃
sixième	s i z j ɛ m
slip	s l i p
socialisme	s ɔ s j a l i z m
solidarité	s ɔ l i d a ʁ i t e
solliciter	s ɔ l i s i t e
sombrer	s ɔ̃ b ʁ e
sonnette	s ɔ n ɛ t
sortilèges	s ɔ ʁ t i l ɛ ʒ
spectacle	s p ɛ k t a k l
sponsorisasse	s p ɔ̃ s ɔ ʁ i z a s
stigmatise	s t i ɡ m a t i z
structurer	s t ʁ y k t y ʁ e
structuré	s t ʁ y k t y ʁ e
sueur	s ɥ œ ʁ
suffisance	s y f i z ɑ̃ s
suivant	s ɥ i v ɑ̃
supplémentaire	s y p l e m ɑ̃ t ɛ ʁ
suprématie	s y p ʁ e m a s i
surgit	s y ʁ ʒ i
surpoids	s y ʁ p w a
survenu	s y ʁ v ə n y
sûr	s y ʁ
tabasserons	t a b a s ʁ ɔ̃
tablette	t a b l ɛ t
talonnade	t a l ɔ n a d
tancera	t ɑ̃ s ʁ a
tannassiez	t a n a s j e
tante	t ɑ̃ t
taulard	t o l a ʁ
taxes	t a k s
tel	t ɛ l
tentatives	t ɑ̃ t a t i v
tente	t ɑ̃ t
tequila	t e k i l a
terminaux	t ɛ ʁ m i n o
théâtres	t e a t ʁ
tienne	t j ɛ n
timbre	t ɛ̃ b ʁ
tiré	t i ʁ e
tolérante	t ɔ l e ʁ ɑ̃ t
tom	t ɔ m
tombeau	t ɔ̃ b o
totale	t ɔ t a l
tour	t u ʁ
tragédie	t ʁ a ʒ e d i
traine	t ʁ e n
transcription	t ʁ ɑ̃ s k ʁ i p s j ɔ̃
travaillant	t ʁ a v a j ɑ̃
trempe	t ʁ ɑ̃ p
trente	t ʁ ɑ̃ t
tribunaux	t ʁ i b y n o
trottiner	t ʁ ɔ t i n e
trottoir	t ʁ ɔ t w a ʁ
tuer	t ɥ e
tueurs	t ɥ œ ʁ
téléchargement	t e l e ʃ a ʁ ʒ ə m ɑ̃
unités	y n i t e
user	y z e
utiliser	y t i l i z e
vacant	v a k ɑ̃
vain	v ɛ̃
vainqueur	v ɛ̃ k œ ʁ
vaucluse	v o k l y z
ventilateur	v ɑ̃ t i l a t œ ʁ
verbaliser	v ɛ ʁ b a l i z e
verrai	v ɛ ʁ e
vibration	v i b ʁ a s j ɔ̃
vibrer	v i b ʁ e
vichy	v i ʃ i
viens	v j ɛ̃
vignoble	v i ɲ ɔ b l
vingtième	v ɛ̃ t j ɛ m
visa	v i z a
vivement	v i v m ɑ̃
vivier	v i v j e
vocale	v ɔ k a l
vocales	v ɔ k a l
vocaux	v ɔ k o
voilier	v w a l j e
voire	v w a ʁ
voisin	v w a z ɛ̃
voleur	v ɔ l œ ʁ
volleyball	v ɔ l ɛ b o l
voyant	v w a j ɑ̃
vérifier	v e ʁ i f j e
vêtement	v ɛ t m ɑ̃
vêtements	v ɛ t m ɑ̃
yard	j a ʁ d
zapping	z a p i ŋ
zen	z ɛ n
ébauche	e b o ʃ
échantillon	e ʃ ɑ̃ t i j ɔ̃
écharpe	e ʃ a ʁ p
échecs	e ʃ ɛ k
échelonnent	e ʃ l ɔ n
échéance	e ʃ e ɑ̃ s
écrire	e k ʁ i ʁ
écrié	e k ʁ i j e
éduquer	e d y k e
égalitaire	e ɡ a l i t ɛ ʁ
égyptien	e ʒ i p s j ɛ̃
élan	e l ɑ̃
élargir	e l a ʁ ʒ i ʁ
élargissons	e l a ʁ ʒ i s ɔ̃
électorales	e l ɛ k t ɔ ʁ a l
émir	e m i ʁ
énormes	e n ɔ ʁ m
épars	e p a ʁ
épineux	e p i n ø
éponyme	e p ɔ n i m
équipage	e k i p a ʒ
équivalent	e k i v a l ɑ̃
érigeant	e ʁ i ʒ ɑ̃
éruption	e ʁ y p s j ɔ̃
étranger	e t ʁ ɑ̃ ʒ e
étroit	e t ʁ w a
étudier	e t y d j e
évaluées	e v a l ɥ e
évinçons	e v ɛ̃ s ɔ̃
évolue	e v ɔ l y
évoquer	e v ɔ k e
