oncológica	o n k o l o x i k a
vístanlo	b i s t a n l o
afanosas	a f a n o s a s
andaos	a n d a o s
vengados	b e n ɡ a d o s
caligrafiados	k a l i ɡ ɾ a f j a d o s
descuajar	d e s k w a x a ɾ
depilar	d e p i l a ɾ
sauna	s a u n a
amoldable	a m o l d a b l e
padrear	p a d ɾ e a ɾ
surreal	s u r e a l
trovero	t ɾ o b e ɾ o
dialogadas	d j a l o ɡ a d a s
alcantarillar	a l k a n t a ɾ i ʝ a ɾ
Enka	e n k a
tántalo	t a n t a l o
sudanés	s u d a n e s
tened	t e n e d
atutía	a t u t i a
sobrescribir	s o b ɾ e s k ɾ i b i ɾ
enferma	e n f e ɾ m a
Donaire	d o n a i ɾ e
aborregabais	a b o r e ɡ a b a i s
Natan	n a t a n
aviará	a b j a ɾ a
interna	i n t e ɾ n a
Helios	e l j o s
hábito	a b i t o
metros	m e t ɾ o s
biflagelado	b i f l a x e l a d o
arquear	a ɾ k e a ɾ
soleros	s o l e ɾ o s
nada	n a d a
multáramos	m u l t a ɾ a m o s
alongadas	a l o n ɡ a d a s
numerable	n u m e ɾ a b l e
abadernabais	a b a d e ɾ n a b a i s
permutarás	p e ɾ m u t a ɾ a s
correaje	k o r e a x e
vesicante	b e s i k a n t e
oleados	o l e a d o s
calares	k a l a ɾ e s
matula	m a t u l a
ayuno	a ʝ u n o
Goliat	ɡ o l j a t
tardadas	t a ɾ d a d a s
sacristía	s a k ɾ i s t i a
eslalon	e s l a l o n
aglomeradas	a ɡ l o m e ɾ a d a s
raídas	r a i d a s
homofóbico	o m o f o b i k o
desbarrancadas	d e s b a r a n k a d a s
churruscar	t͡ʃ u r u s k a ɾ
adherir	a d e ɾ i ɾ
sunroof	s a n r u f
aglutinar	a ɡ l u t i n a ɾ
gastrina	ɡ a s t ɾ i n a
fornicada	f o ɾ n i k a d a
pausadas	p a u s a d a s
peligro	p e l i ɡ ɾ o
colofón	k o l o f o n
embarulladas	e m b a ɾ u ʝ a d a s
conjurar	k o n x u ɾ a ɾ
vedarme	b e d a ɾ m e
Jaca	x a k a
arraigar	a r a i ɡ a ɾ
alante	a l a n t e
dalia	d a l j a
jacau	x a k a u
codifiques	k o d i f i k e s
lisar	l i s a ɾ
IFE	i f e
colegido	k o l e x i d o
cultivo	k u l t i b o
escavar	e s k a b a ɾ
girado	x i ɾ a d o
escamotear	e s k a m o t e a ɾ
angulados	a n ɡ u l a d o s
avenasen	a b e n a s e n
lastimar	l a s t i m a ɾ
yukpa	ʝ u ɡ p a
argentina	a ɾ x e n t i n a
autómata	a u t o m a t a
parasailing	p a ɾ a s e i l i n
difractada	d i f ɾ a ɡ t a d a
hipocraterimorfo	i p o k ɾ a t e ɾ i m o ɾ f o
condenado	k o n d e n a d o
mentecatos	m e n t e k a t o s
cardíaco	k a ɾ d i a k o
enseñado	e n s e ɲ a d o
contristado	k o n t ɾ i s t a d o
padouca	p a d o u k a
koala	k o a l a
compensadas	k o m p e n s a d a s
desincorporar	d e s i n k o ɾ p o ɾ a ɾ
pluvioso	p l u b j o s o
confesora	k o n f e s o ɾ a
victoreada	b i ɡ t o ɾ e a d a
villalbés	b i ʝ a l b e s
impetrado	i m p e t ɾ a d o
alcaldada	a l k a l d a d a
tascó	t a s k o
yuxtaponer	ʝ u ɡ s t a p o n e ɾ
archivado	a ɾ t͡ʃ i b a d o
achorar	a t͡ʃ o ɾ a ɾ
abañadas	a b a ɲ a d a s
posibles	p o s i b l e s
depósitos	d e p o s i t o s
tiritada	t i ɾ i t a d a
abarrares	a b a r a ɾ e s
costearíamos	k o s t e a ɾ i a m o s
amohinadas	a m o i n a d a s
sobresalir	s o b ɾ e s a l i ɾ
Almaguer	a l m a ɡ e ɾ
tururú	t u ɾ u ɾ u
atravesar	a t ɾ a b e s a ɾ
sobresaltadas	s o b ɾ e s a l t a d a s
abacoras	a b a k o ɾ a s
intrigados	i n t ɾ i ɡ a d o s
desasosegado	d e s a s o s e ɡ a d o
alojar	a l o x a ɾ
bahaísmo	b a a i s m o
minúscula	m i n u s k u l a
extendidas	e ɡ s t e n d i d a s
aserrados	a s e r a d o s
solad	s o l a d
forjadura	f o ɾ x a d u ɾ a
compurgar	k o m p u ɾ ɡ a ɾ
ascua	a s k w a
extermino	e ɡ s t e ɾ m i n o
regladas	r e ɡ l a d a s
retreparse	r e t ɾ e p a ɾ s e
chingongo	t͡ʃ i n ɡ o n ɡ o
fondeados	f o n d e a d o s
modifico	m o d i f i k o
Canuto	k a n u t o
Tagle	t a ɡ l e
tijereteo	t i x e ɾ e t e o
nacas	n a k a s
supuesto	s u p w e s t o
presa	p ɾ e s a
amartillado	a m a ɾ t i ʝ a d o
acostaste	a k o s t a s t e
súcubo	s u k u b o
alumnado	a l u m n a d o
intervalo	i n t e ɾ b a l o
semiarco	s e m j a ɾ k o
refrendadas	r e f ɾ e n d a d a s
psicofisiología	s i k o f i s j o l o x i a
encanijar	e n k a n i x a ɾ
desgarrante	d e s ɡ a r a n t e
agusánese	a ɡ u s a n e s e
coescriptas	k o e s k ɾ i b t a s
Blas	b l a s
bamba	b a m b a
Torralba	t o r a l b a
ventilar	b e n t i l a ɾ
Rojas	r o x a s
trastabillear	t ɾ a s t a b i ʝ e a ɾ
tortures	t o ɾ t u ɾ e s
anestesiados	a n e s t e s j a d o s
estadísticamente	e s t a ˌd i s t i k a m e n t e
roca	r o k a
columbrado	k o l u m b ɾ a d o
lamela	l a m e l a
lavando	l a b a n d o
soldadesco	s o l d a d e s k o
grato	ɡ ɾ a t o
penco	p e n k o
envolver	e m b o l b e ɾ
mixturamos	m i ɡ s t u ɾ a m o s
fibroso	f i b ɾ o s o
hiladora	i l a d o ɾ a
vivaqueada	b i b a k e a d a
bufónico	b u f o n i k o
chocoano	t͡ʃ o k o a n o
caricatures	k a ɾ i k a t u ɾ e s
granjeada	ɡ ɾ a n x e a d a
adquirible	a d k i ɾ i b l e
Laurel	l a u ɾ e l
enviar	e m b j a ɾ
hipogastrio	i p o ɡ a s t ɾ j o
periquitos	p e ɾ i k i t o s
playas	p l a ʝ a s
abreviara	a b ɾ e b j a ɾ a
desclasificado	d e s k l a s i f i k a d o
follable	f o ʝ a b l e
desembrujada	d e s e m b ɾ u x a d a
aguador	a ɡ w a d o ɾ
palatino	p a l a t i n o
estriada	e s t ɾ j a d a
guiñadas	ɡ i ɲ a d a s
hemínico	e m i n i k o
gobernados	ɡ o b e ɾ n a d o s
pendíamos	p e n d i a m o s
ponchadora	p o n t͡ʃ a d o ɾ a
hilandera	i l a n d e ɾ a
conjuntadas	k o n x u n t a d a s
atemos	a t e m o s
Yara	ʝ a ɾ a
enagua	e n a ɡ w a
trancado	t ɾ a n k a d o
concuñada	k o n k u ɲ a d a
hipertensión	i p e ɾ t e n s j o n
Fuerteventura	f w e ɾ t e b e n t u ɾ a
administráramos	a d m i n i s t ɾ a ɾ a m o s
pájaros	p a x a ɾ o s
optrónico	o b t ɾ o n i k o
emolientero	e m o l j e n t e ɾ o
alguien	a l ɡ j e n
cabreada	k a b ɾ e a d a
Alexandrescu	a l e ɡ s a n d ɾ e s k u
amplificado	a m p l i f i k a d o
bifurcado	b i f u ɾ k a d o
colador	k o l a d o ɾ
náuticas	n a u t i k a s
revalidadas	r e b a l i d a d a s
ballesta	b a ʝ e s t a
cagona	k a ɡ o n a
varsoviano	b a ɾ s o b j a n o
completamos	k o m p l e t a m o s
monárquica	m o n a ɾ k i k a
consultar	k o n s u l t a ɾ
licopodio	l i k o p o d j o
pastes	p a s t e s
diana	d j a n a
lacón	l a k o n
extracto	e ɡ s t ɾ a ɡ t o
apararás	a p a ɾ a ɾ a s
polirritmia	p o l i r i d m j a
decolorados	d e k o l o ɾ a d o s
sucursalista	s u k u ɾ s a l i s t a
singular	s i n ɡ u l a ɾ
influjo	i n f l u x o
dietilo	d j e t i l o
abate	a b a t e
tricotaren	t ɾ i k o t a ɾ e n
abaluartar	a b a l w a ɾ t a ɾ
desprotegida	d e s p ɾ o t e x i d a
sublimado	s u b l i m a d o
coordinadas	k o o ɾ d i n a d a s
detergidas	d e t e ɾ x i d a s
afluir	a f l w i ɾ
frentista	f ɾ e n t i s t a
limpiador	l i m p j a d o ɾ
remoloneada	r e m o l o n e a d a
petipuá	p e t i p w a
has	a s
evangelio	e b a n x e l j o
tético	t e t i k o
arbitramento	a ɾ b i t ɾ a m e n t o
presentes	p ɾ e s e n t e s
añadir	a ɲ a d i ɾ
Némesis	n e m e s i s
fosforosa	f o s f o ɾ o s a
mensurar	m e n s u ɾ a ɾ
chaquetita	t͡ʃ a k e t i t a
copada	k o p a d a
arraigado	a r a i ɡ a d o
consultaremos	k o n s u l t a ɾ e m o s
estruja	e s t ɾ u x a
provicario	p ɾ o b i k a ɾ j o
Argentina	a ɾ x e n t i n a
trilema	t ɾ i l e m a
brie	b ɾ i
oyó	o ʝ o
almiar	a l m j a ɾ
cosmópolis	k o s m o p o l i s
kineses	k i n e s e s
afirmemos	a f i ɾ m e m o s
psicoterapias	s i k o t e ɾ a p j a s
sajón	s a x o n
pun	p u n
legítima	l e x i t i m a
rabiada	r a b j a d a
fonda	f o n d a
díganla	d i ɡ a n l a
alboreada	a l b o ɾ e a d a
mentirosa	m e n t i ɾ o s a
matas	m a t a s
radiculopatías	r a d i k u l o p a t i a s
confirmareis	k o n f i ɾ m a ɾ e i s
envainadoras	e m b a i n a d o ɾ a s
allí	a ʝ i
etnologías	e d n o l o x i a s
nectáreas	n e ɡ t a ɾ e a s
vételo	b e t e l o
coexista	k o e ɡ s i s t a
italófonos	i t a l o f o n o s
sanguinolentos	s a n ɡ i n o l e n t o s
indefenso	i n d e f e n s o
gatear	ɡ a t e a ɾ
tratamos	t ɾ a t a m o s
exageres	e ɡ s a x e ɾ e s
inquisidora	i n k i s i d o ɾ a
saquete	s a k e t e
encarnados	e n k a ɾ n a d o s
adrenalínico	a d ɾ e n a l i n i k o
restauraste	r e s t a u ɾ a s t e
gráfico	ɡ ɾ a f i k o
pronósticos	p ɾ o n o s t i k o s
resondrar	r e s o n d ɾ a ɾ
moraste	m o ɾ a s t e
afiebrada	a f j e b ɾ a d a
fundidas	f u n d i d a s
argumentes	a ɾ ɡ u m e n t e s
cánones	k a n o n e s
englobadas	e n ɡ l o b a d a s
adiando	a d j a n d o
argüimos	a ɾ ɡ w i m o s
biotecnóloga	b j o t e ɡ n o l o ɡ a
parlas	p a ɾ l a s
inhabitable	i n a b i t a b l e
funicular	f u n i k u l a ɾ
invernaderos	i m b e ɾ n a d e ɾ o s
hipovolémicas	i p o b o l e m i k a s
reparemos	r e p a ɾ e m o s
fenghuang	f e n x w a n
haríais	a ɾ i a i s
esotéricas	e s o t e ɾ i k a s
endrogado	e n d ɾ o ɡ a d o
adehesar	a d e e s a ɾ
ronda	r o n d a
próximo	p ɾ o ɡ s i m o
marihuanas	m a ɾ i w a n a s
estrafalario	e s t ɾ a f a l a ɾ j o
portera	p o ɾ t e ɾ a
diría	d i ɾ i a
laudados	l a u d a d o s
conejito	k o n e x i t o
toloache	t o l o a t͡ʃ e
vestidura	b e s t i d u ɾ a
endocrino	e n d o k ɾ i n o
donada	d o n a d a
reseñada	r e s e ɲ a d a
venteadas	b e n t e a d a s
ahechados	a e t͡ʃ a d o s
exhalar	e ɡ s a l a ɾ
respaldados	r e s p a l d a d o s
abortar	a b o ɾ t a ɾ
benigna	b e n i ɡ n a
amputadas	a m p u t a d a s
acotolados	a k o t o l a d o s
complique	k o m p l i k e
horneadas	o ɾ n e a d a s
sinoestadounidense	s i n o e s t a d o u n i d e n s e
Tato	t a t o
Ybarra	i b a r a
gorrón	ɡ o r o n
desabejar	d e s a b e x a ɾ
vedarte	b e d a ɾ t e
angostados	a n ɡ o s t a d o s
hablémoos	a b l e m o o s
rockismo	r o k i s m o
tintineo	t i n t i n e o
suyos	s u ʝ o s
repoblar	r e p o b l a ɾ
tatuada	t a t w a d a
protesta	p ɾ o t e s t a
descocada	d e s k o k a d a
atrayente	a t ɾ a ʝ e n t e
plastificaríamos	p l a s t i f i k a ɾ i a m o s
mercurio	m e ɾ k u ɾ j o
culito	k u l i t o
Putumayo	p u t u m a ʝ o
embebidos	e m b e b i d o s
enjertal	e n x e ɾ t a l
enfriadas	e n f ɾ j a d a s
estratigrafía	e s t ɾ a t i ɡ ɾ a f i a
amaestrados	a m a e s t ɾ a d o s
habrás	a b ɾ a s
prontito	p ɾ o n t i t o
retromandibular	r e t ɾ o m a n d i b u l a ɾ
guardoso	ɡ w a ɾ d o s o
apabullados	a p a b u ʝ a d o s
antropomórficas	a n t ɾ o p o m o ɾ f i k a s
inopia	i n o p j a
lenón	l e n o n
calvito	k a l b i t o
diletante	d i l e t a n t e
anfipáticos	a n f i p a t i k o s
radal	r a d a l
atenido	a t e n i d o
alérgeno	a l e ɾ x e n o
comilón	k o m i l o n
alegal	a l e ɡ a l
gloriareis	ɡ l o ɾ j a ɾ e i s
acondroplasia	a k o n d ɾ o p l a s j a
Crono	k ɾ o n o
tripolitano	t ɾ i p o l i t a n o
reasentar	r e a s e n t a ɾ
astrosas	a s t ɾ o s a s
debías	d e b i a s
abstuviste	a b s t u b i s t e
subdividir	s u b d i b i d i ɾ
Luis	l w i s
obsoleta	o b s o l e t a
subactuar	s u b a ɡ t w a ɾ
esculpida	e s k u l p i d a
normativismo	n o ɾ m a t i b i s m o
honores	o n o ɾ e s
soltamos	s o l t a m o s
abordadas	a b o ɾ d a d a s
laso	l a s o
falisco	f a l i s k o
pesqueras	p e s k e ɾ a s
guayadas	ɡ w a ʝ a d a s
pajúos	p a x u o s
cantémoslos	k a n t e m o s l o s
lijadas	l i x a d a s
atestar	a t e s t a ɾ
melotrón	m e l o t ɾ o n
ulco	u l k o
corneadas	k o ɾ n e a d a s
denotaríamos	d e n o t a ɾ i a m o s
prologal	p ɾ o l o ɡ a l
desentender	d e s e n t e n d e ɾ
trasegador	t ɾ a s e ɡ a d o ɾ
abaluartares	a b a l w a ɾ t a ɾ e s
intelectualismo	i n t e l e ɡ t w a l i s m o
acompañante	a k o m p a ɲ a n t e
viéndote	b j e n d o t e
pinate	p i n a t e
auto	a u t o
asolada	a s o l a d a
alimaña	a l i m a ɲ a
andémoste	a n d e m o s t e
libadas	l i b a d a s
eritema	e ɾ i t e m a
trajinados	t ɾ a x i n a d o s
senador	s e n a d o ɾ
indómitas	i n d o m i t a s
rematado	r e m a t a d o
desdoblado	d e s d o b l a d o
erre	e r e
autosaboteados	a u t o s a b o t e a d o s
fiteogeográfico	f i t e o x e o ɡ ɾ a f i k o
contactes	k o n t a ɡ t e s
abaldonases	a b a l d o n a s e s
hemispingo	e m i s p i n ɡ o
presididos	p ɾ e s i d i d o s
copernicanos	k o p e ɾ n i k a n o s
babosada	b a b o s a d a
inexplicables	i n e ɡ s p l i k a b l e s
aseverado	a s e b e ɾ a d o
destocadas	d e s t o k a d a s
amurar	a m u ɾ a ɾ
anguladas	a n ɡ u l a d a s
mostrará	m o s t ɾ a ɾ a
robre	r o b ɾ e
articulado	a ɾ t i k u l a d o
sófora	s o f o ɾ a
explayados	e ɡ s p l a ʝ a d o s
expansionar	e ɡ s p a n s j o n a ɾ
bicroma	b i k ɾ o m a
histoquímicas	i s t o k i m i k a s
procurares	p ɾ o k u ɾ a ɾ e s
respiras	r e s p i ɾ a s
crocodiliforme	k ɾ o k o d i l i f o ɾ m e
abandonista	a b a n d o n i s t a
endodérmico	e n d o d e ɾ m i k o
investigadoras	i m b e s t i ɡ a d o ɾ a s
extraacadémica	e ɡ s t ɾ a a k a d e m i k a
yaracuyano	ʝ a ɾ a k u ʝ a n o
Atlanta	a t l a n t a
ahondada	a o n d a d a
avasallados	a b a s a ʝ a d o s
animaras	a n i m a ɾ a s
lubrificá	l u b ɾ i f i k a
liberta	l i b e ɾ t a
guitarra	ɡ i t a r a
mártaga	m a ɾ t a ɡ a
cartografiados	k a ɾ t o ɡ ɾ a f j a d o s
reflectadas	r e f l e ɡ t a d a s
costoso	k o s t o s o
troglodítica	t ɾ o ɡ l o d i t i k a
pastito	p a s t i t o
dihueñe	d i w e ɲ e
huaca	w̝ a k a
nigroestriados	n i ɡ ɾ o e s t ɾ j a d o s
otaku	o t a k u
confortamos	k o n f o ɾ t a m o s
involutivos	i m b o l u t i b o s
sedes	s e d e s
búlgara	b u l ɡ a ɾ a
skopiote	e s k o p j o t e
microendémico	m i k ɾ o e n d e m i k o
agendada	a x e n d a d a
trasliteradas	t ɾ a s l i t e ɾ a d a s
neoplateresco	n e o p l a t e ɾ e s k o
sugestionable	s u x e s t j o n a b l e
decretadas	d e k ɾ e t a d a s
reverberaréis	r e b e ɾ b e ɾ a ɾ e i s
limada	l i m a d a
pyme	p i m e
siútico	s j u t i k o
anglocatólica	a n ɡ l o k a t o l i k a
regeneras	r e x e n e ɾ a s
bebería	b e b e ɾ i a
recalificada	r e k a l i f i k a d a
aparado	a p a ɾ a d o
bonificadas	b o n i f i k a d a s
pocheadas	p o t͡ʃ e a d a s
ufanados	u f a n a d o s
mate	m a t e
sagitada	s a x i t a d a
persistidas	p e ɾ s i s t i d a s
enfurruñados	e n f u r u ɲ a d o s
tabicadas	t a b i k a d a s
connatural	k o n n a t u ɾ a l
desvividas	d e s b i b i d a s
demolidos	d e m o l i d o s
pipada	p i p a d a
ateísmo	a t e i s m o
alcapurria	a l k a p u r j a
abaldóneles	a b a l d o n e l e s
psicosomático	s i k o s o m a t i k o
donas	d o n a s
lapo	l a p o
enumerado	e n u m e ɾ a d o
protesto	p ɾ o t e s t o
indivisibilidad	i n d i b i s i b i l i d a d
trebolito	t ɾ e b o l i t o
abrevadero	a b ɾ e b a d e ɾ o
impulsivas	i m p u l s i b a s
aquilón	a k i l o n
desolladora	d e s o ʝ a d o ɾ a
palladiano	p a ʝ a d j a n o
abacoraseis	a b a k o ɾ a s e i s
padrino	p a d ɾ i n o
salón	s a l o n
susurrar	s u s u r a ɾ
sicofanta	s i k o f a n t a
playeras	p l a ʝ e ɾ a s
ey	e i
deleitadas	d e l e i t a d a s
hubiese	u b j e s e
cajón	k a x o n
humita	u m i t a
disuadida	d i s w a d i d a
actitudinal	a ɡ t i t u d i n a l
masculina	m a s k u l i n a
astragalinos	a s t ɾ a ɡ a l i n o s
samba	s a m b a
indisimulada	i n d i s i m u l a d a
abandonamiento	a b a n d o n a m j e n t o
