أولياء	ʔ a w l i j aː ʔ
مناعة	m a n aː ʕ a
تجربة	t a d͡ʒ r i b a
مسافة	m a s aː f a
حنيف	ħ a n iː f
أعتاب	ʔ a ʕ t aː b
أرز	ʔ a r a z z a
بأس	b a ʔ s
نائم	n aː ʔ i m
حاسم	ħ aː s i m
قلية	q i l l i j j a
أسس	ʔ a s s a s a
فريسة	f a r iː s a
نصراني	n a sˤ r aː n i j j
عيدية	ʕ iː d i j j a
مرصبان	m a r sˤ a b aː n
نعناع	n a ʕ n aː ʕ
عجرفة	ʕ a d͡ʒ r a f a
قاعة	q aː ʕ a
يونس	j uː n u s
مشرك	m u ʃ r i k
أعصر	ʔ a ʕ sˤ a r a
قاف	q aː f
شذر	ʃ a ð r
صدغ	sˤ a d ɣ
ثقبة	θ u q b a
صاخة	sˤ aː x x a
مصبنة	m a sˤ b a n a
مذكرة	m u ð a k k a r a
رتيلة	r u t a j l a
إبليز	ʔ i b l iː z
فرقاطة	f i r q aː tˤ a
آخر	ʔ aː x a r
ميانمار	m i j aː n m aː r
صربيا	sˤ i r b i j aː
وريد	w a r iː d
معزف	m i ʕ z a f
أباخس	ʔ a b aː x i s u
فنجنكشت	f a n d͡ʒ a n k u ʃ t
السفن	a s s u f u n
منبر	m i n b a r
أشوس	ʔ a ʃ w a s
ساط	s aː tˤ a
أتوم	ʔ a t uː m
مكمل	m u k a m m a l
صفع	sˤ a f a ʕ a
انتهى	i n t a h aː
نانخواة	n aː n a x w aː h
منور	m a n w a r
حصان	ħ i sˤ aː n
مدام	m u d aː m
رئاسة	r i ʔ aː s a
صربي	sˤ i r b i j j
رغيفة	r a ɣ iː f a
أسياخ	ʔ a s j aː x
هدار	h a d d aː r
مليء	m a l iː ʔ
دبلجة	d a b l a d͡ʒ a
براغ	b r aː ɣ
حيث	ħ a j θ u
ضوى	dˤ a w aː
إحسان	ʔ i ħ s aː n
ماجد	m aː d͡ʒ i d
السودان	a s s uː d aː n
مكالمة	m u k aː l a m a
بناية	b i n aː j a
إسناد	ʔ i s n aː d
جزمازق	d͡ʒ a z m aː z a q
بوذي	b uː ð i j j
تسعمائة	t i s ʕ u m i ʔ a
وثيقة	w a θ iː q a
بارز	b aː r a z a
نزهة	n u z h a
بلاذر	b a l aː ð i r
خلنجان	x a l a n d͡ʒ aː n
الجمعة	a l d͡ʒ u m a ʕ a
أبريل	ʔ a b r iː l
مرفوع	m a r f uː ʕ
تكميلي	t a k m iː l i j j
فركس	f i r k i s
عبادة	ʕ i b aː d a
لوز	l a w z
طرق	tˤ a r a q a
عائلة	ʕ aː ʔ i l a
سئم	s a ʔ i m a
السنغال	a s s i n i ɣ aː l
أوقف	ʔ a w q a f a
بلعوم	b u l ʕ uː m
متماد	m u t a m aː d d
أترج	ʔ u t r u d͡ʒ d͡ʒ
تربية	t a r b i j a
ملوخيا	m u l uː x i j j aː
تحسس	t a ħ a s s a s a
ناضج	n aː dˤ i d͡ʒ
مداد	m i d aː d
انتبه	i n t a b a h a
أنزل	ʔ a n z a l a
مغن	m u ɣ a n n i n
إبادة	ʔ i b aː d a
عقال	ʕ i q aː l
أهدى	ʔ a h d aː
ضال	dˤ aː l l
أباسخيرون	ʔ a b aː s x iː r uː n
دمغة	d a m ɣ a
سؤدد	s u ʔ d a d
ترميم	t a r m iː m
مستعرب	m u s t a ʕ r i b
أشيب	ʔ a ʃ j a b
سليلى	s u l a j l aː
تركمانستان	t u r k u m aː n i s t aː n
تقليدي	t a q l iː d i j j
أصغى	ʔ a sˤ ɣ aː
سلاح	s i l aː ħ
طباق	tˤ a b b aː q
بنفسجي	b a n a f s a d͡ʒ i j j
ارتعش	i r t a ʕ a ʃ a
فيجن	f a j d͡ʒ a n
رقيق	r a q iː q
اندمل	i n d a m a l a
مشعر	m a ʃ ʕ a r
جريد	d͡ʒ a r iː d
غافت	ɣ aː f a t
شونيز	ʃ uː n iː z
بحاح	b u ħ aː ħ
ابتلال	i b t i l aː l
براشوت	b a r aː ʃ uː t
وفاء	w a f aː ʔ
نصاب	n a sˤ sˤ aː b
قراسيا	q a r aː s i j aː
بعثة	b a ʕ θ a
انسل	i n s a l l a
صورة	sˤ uː r a
قاووش	q aː w uː ʃ
شيعة	ʃ iː ʕ a
عيادة	ʕ i j aː d a
طائر	tˤ aː ʔ i r
الأرجنتين	a l ʔ a r d͡ʒ a n t iː n
سلباح	s i l b aː ħ
توظيف	t a w ðˤ iː f
أيقن	ʔ a j q a n a
مستطيلات	m u s t tˤ iː l aː t
خمسة	x a m s a
رفائيل	r u f aː ʔ iː l
بطروخ	b a tˤ r uː x
ملا	m u l l aː
لتوانيا	l i t u w aː n i j aː
باب	b aː b
استثنائي	i s t i θ n aː ʔ i j j
دلب	d u l b
عربية	ʕ a r a b i j j a
معاونة	m u ʕ aː w a n a
اخترق	i x t a r a q a
رساطون	r a s aː tˤ uː n
تقرر	t a q a r r a r a
قداد	q a d aː d
هدف	h a d a f
إقامة	ʔ i q aː m a
استفرغ	i s t a f r a ɣ a
أرضي	ʔ a r dˤ i j j
اشتباك	i ʃ t i b aː k
إمضاء	ʔ i m dˤ aː ʔ
أشنان	ʔ u ʃ n aː n
تلفاف	t i l f aː f
بذرقطونا	b a ð a r q a tˤ uː n aː
كمء	k a m ʔ
قوقعة	q a w q a ʕ a
جين	d͡ʒ iː n
استفز	i s t a f a z z a
نادلة	n aː d i l a
قاد	q aː d a
القنيطرة	a l q u n a j tˤ i r a
أكل	ʔ a k a l a
شفاف	ʃ a f f aː f
جارة	d͡ʒ aː r a
حجر	ħ a d͡ʒ a r
امتعض	i m t a ʕ a dˤ a
صخد	sˤ a x a d a
ليرة	l a j r a
بنفسج	b a n a f s a d͡ʒ
كرفس	k a r a f s
تخدير	t a x d iː r
صعوبة	sˤ u ʕ uː b a
شلة	ʃ a l l a
مجسمة	m u d͡ʒ a s s a m a
كستبان	k u s t u b aː n
ضاجع	dˤ aː d͡ʒ a ʕ a
أزأم	ʔ a z ʔ a m a
علة	ʕ i l l a
مكون	m u k a w w i n
شكارة	ʃ i k aː r a
مغناطيسية	m a ɣ n aː tˤ iː s i j j a
فضول	f dˤ uː l
مقعدة	m a q ʕ a d a
برشام	b i r ʃ aː m
عفريت	ʕ a f r iː t
مضرب	m i dˤ r a b
ثوب	θ a w b
خرنق	x i r n i q
ضيون	dˤ a j w a n
فور	f a w r
دواسة	d a w w aː s a
عائشة	ʕ aː ʔ i ʃ a
جنائي	d͡ʒ i n aː ʔ i j j
حصرم	ħ a sˤ r a m
زنبوع	z a n b uː ʕ
فتش	f a t t a ʃ a
غلقة	ɣ a l q a
الأشهل	a l ʔ a ʃ h a l
بضع	b i dˤ ʕ
شاورما	ʃ aː w a r m aː
هنالك	h u n aː l i k a
غضاضة	ɣ a dˤ aː dˤ a
رشفة	r a ʃ f a
رغوة	r a ɣ w a
شاكر	ʃ aː k i r
تفاجأ	t a f aː d͡ʒ a ʔ a
صحصح	sˤ a ħ sˤ a ħ
ارتفع	i r t a f a ʕ a
دنر	d a n n a r a
خصية	x i sˤ j a
بركري	b a r k a r i j j
باراغواي	b aː r aː ɣ u w aː j
قرمزي	q i r m i z i j j
غريبة	ɣ a r iː b a
تشويق	t a ʃ w iː q
تجاوزات	t a d͡ʒ aː w u z aː t
زريبة	z a r iː b a
غريغوريوس	ɣ i r iː ɣ uː r i j uː s
صحاف	sˤ a ħ ħ aː f
افترى	i f t a r aː
شعرى	ʃ a ʕ r aː
سيكران	s a j k a r aː n
بيعة	b a j ʕ a
ملبس	m a l b a s
فتاة	f a t aː h
قرطاس	q i r tˤ aː s
أسمرة	ʔ a s m a r a
نرجيل	n a r d͡ʒ iː l
سمعي	s a m ʕ i j j
جزئي	d͡ʒ u z ʔ i j j
اتسع	i t t a s a ʕ a
غرفة	ɣ u r f a
قناع	q i n aː ʕ
فرجون	f i r d͡ʒ a w n
ذاق	ð aː q a
مصباح	m i sˤ b aː ħ
سكرجة	s u k r u d͡ʒ a
بارزد	b aː r z a d
شبشب	ʃ i b ʃ i b
انعدى	i n ʕ a d aː
أسارون	ʔ a s aː r uː n
قلما	q a l l a m aː
عنق	ʕ a n a q
أنسون	ʔ a n s uː n
فعل	f a ʕ a l a
فأر	f a ʔ r
قولنج	q a w l a n d͡ʒ
باصور	b aː sˤ uː r
أسلوب	ʔ u s l uː b
كودن	k a w d a n
مأدبة	m a ʔ d u b a
كوسا	k uː s aː
عدالة	ʕ a d aː l a
استحضر	i s t a ħ dˤ a r a
طمأن	tˤ a m ʔ a n a
مقارنة	m u q aː r a n a
زخات	z a x x aː t
اكتسى	i k t a s aː
مثلجات	m u θ a l l a d͡ʒ aː t
رذاذ	r a ð aː ð
جمانة	d͡ʒ u m aː n a
باقلاء	b aː q i l aː ʔ
إيثار	ʔ iː θ aː r
أحاط	ʔ a ħ aː tˤ a
بطانة	b i tˤ aː n a
إصبع	ʔ i sˤ b a ʕ
مؤسسة	m u ʔ a s s a s a
بقية	b a q i j j a
سلطوي	s u l tˤ a w i j j
سعيد	s a ʕ iː d
تقدس	t a q a d d a s a
أمس	ʔ a m a s s a
مطحنة	m a tˤ ħ a n a
تقوض	t a q a w w a dˤ a
شربوش	ʃ a r b uː ʃ
حنظلة	ħ a n ðˤ a l a
مطفأة	m i tˤ f a ʔ a
فانوس	f aː n uː s
جنينة	d͡ʒ u n a j n a
إزعاج	ʔ i z ʕ aː d͡ʒ
لئلا	l i ʔ a l l aː
عيد	ʕ a j j a d a
إنموذج	ʔ i n m uː ð a d͡ʒ
أنفحة	ʔ a n f i ħ a
فوضوي	f a w dˤ a w i j j
لصف	l a sˤ a f
مدلجة	m i d l a d͡ʒ a
جنازة	d͡ʒ a n aː z a
معتزلة	m u ʕ t a z i l a
حنجرة	ħ a n d͡ʒ a r a
مجاور	m u d͡ʒ aː w i r
لجين	l u d͡ʒ a j n
رجلة	r u d͡ʒ l a
مسد	m a s a d a
جمع	d͡ʒ a m a ʕ a
سفيه	s a f iː h
آبيس	ʔ aː b iː s
دستور	d u s t uː r
زرشك	z a r r a ʃ k
صعيد	sˤ a ʕ iː d
شمال	ʃ a m aː l
حديد	ħ a d iː d
مجن	m i d͡ʒ a n n
أطفال	ʔ a tˤ f aː l
إفريقية	ʔ i f r iː q i j a
نموذجي	n a m uː ð a d͡ʒ i j j
إحصائي	ʔ i ħ sˤ aː ʔ i j j
ماسح	m aː s i ħ
تجرد	t a d͡ʒ a r r a d a
انصرف	i n sˤ a r a f a
أمريكي	ʔ a m r iː k i j j
زحف	z a ħ a f a
علقة	ʕ a l a q a
أندر	ʔ a n d a r
سينمائي	s i j n a m aː ʔ i j j
اعتمد	i ʕ t a m a d a
قابيل	q aː b iː l
أيل	ʔ a j j a l
أعلى	ʔ a ʕ l aː
كبير	k a b iː r
ختان	x i t aː n
تدثر	t a d a θ θ a r a
حاء	ħ aː ʔ
فداحة	f a d aː ħ a
غامق	ɣ aː m i q
فحشاء	f a ħ ʃ aː ʔ
جني	d͡ʒ i n n i j j
طنبور	tˤ u n b uː r
شلنبر	ʃ u l u n b a r
مورد	m a w r i d
إبداعي	ʔ i b d aː ʕ i j j
تيغار	t a j ɣ aː r
حامول	ħ aː m uː l
دكان	d u k k aː n
سائمة	s aː ʔ i m a
متشكر	m u t a ʃ a k k i r
لكم	l a k a m a
صهريج	sˤ a h r iː d͡ʒ
مبارزة	m u b aː r a z a
ضوء	dˤ a w ʔ
خربش	x a r b a ʃ a
صحة	sˤ i ħ ħ a
أزلي	ʔ a z a l i j j
ديس	d iː s
حربث	ħ u r b u θ
عجلة	ʕ a d͡ʒ a l a
أحمق	ʔ a ħ m a q
بعلبك	b a ʕ l a b a k k
قوس	q a w i s a
سندس	s u n d u s
وجدة	w a d͡ʒ d a
حراري	ħ a r aː r i j j
نسى	n a s s aː
مخاض	m a x aː dˤ
خراء	x i r aː ʔ
مريلة	m i r j a l a
جدد	d͡ʒ a d a d
خفج	x a f a d͡ʒ
دهليز	d i h l iː z
ناسك	n aː s i k
مبرة	m a b a r r a
منقرض	m u n q a r i dˤ
مويزج	m a w iː z a d͡ʒ
فلو	f a l u w w
استصبر	i s t a sˤ b a r a
أعمى	ʔ a ʕ m aː
فالودج	f aː l uː d a d͡ʒ
مسطح	m u s a tˤ tˤ a ħ
رضائع	r a dˤ aː ʔ i ʕ
الإسكندرية	a l ʔ i s k a n d a r i j j a
اتهام	i t t i h aː m
مماثلة	m u m aː θ a l a
فراسيون	f a r aː s i j uː n
نجي	n a d͡ʒ i j j
بنان	b a n aː n
أهلي	ʔ a h l i j j
تواقف	t a w aː q a f a
قسوة	q a s w a
دفاع	d i f aː ʕ
وجب	w a d͡ʒ a b a
أرخبيل	ʔ a r x a b iː l
لكن	l aː k i n
أباس	ʔ u b aː s
محموم	m a ħ m uː m
طبشورة	tˤ a b ʃ uː r a
أنا	ʔ a n aː
كوز	k uː z
بتاتا	b a t aː t aː
ريشة	r iː ʃ a
فراطة	f u r aː tˤ a
أباجور	ʔ a b aː d͡ʒ uː r
صراخة	sˤ a r r aː x a
معدات	m u ʕ a d d aː t
فاء	f aː ʔ
استئمارة	i s t i ʔ m aː r a
انكمش	i n k a m a ʃ a
مقبرة	m a q b a r a
حميم	ħ a m iː m
إسكندراني	ʔ i s k a n d a r aː n i j j
احتقر	i ħ t a q a r a
تلفت	t a l a f f a t a
مكة	m a k k a
ارتاع	i r t aː ʕ a
تحرير	t a ħ r iː r
سلبي	s a l b i j j
راود	r aː w a d a
باذنجان	b aː ð i n d͡ʒ aː n
سكنجبين	s i k a n d͡ʒ a b iː n
غارة	ɣ aː r a
يناير	j a n aː j i r
لبن	l a b a n
معمل	m a ʕ m a l
فوتنج	f uː t a n a d͡ʒ
موز	m a w z
حاسوب	ħ aː s uː b
سابق	s aː b i q
لحاق	l a ħ aː q
مسمار	m i s m aː r
طبيبة	tˤ a b iː b a
ولكن	w a l aː k i n
أسفنيك	ʔ a s f a n iː k
بسمة	b a s m a
قلقاس	q u l q aː s
قاقلة	q aː q i l l a
لؤلؤة	l u ʔ l u ʔ a
نجاة	n a d͡ʒ aː h
صقر	sˤ a q r
طما	tˤ a m aː
باخوم	b aː x uː m
فصيل	f a sˤ iː l
أشترغار	ʔ u ʃ t u r ɣ aː r
مبكر	m u b a k k i r
أفلاطون	ʔ a f l aː tˤ uː n
صوت	sˤ a w t
صغار	sˤ i ɣ aː r
سميذ	s a m iː ð
مكسرات	m u k a s s a r aː t
هندباء	h i n d i b aː ʔ
نحال	n a ħ ħ aː l
أساسي	ʔ a s aː s i j j
خنق	x a n a q a
برق	b a r a q a
الخميس	a l x a m iː s
كلح	k a l a ħ a
خزان	x a z z aː n
جعفر	d͡ʒ a ʕ f a r
مربوط	m a r b uː tˤ
دخل	d a x a l
بليز	b a l iː z
آيسلندا	ʔ aː j i s l a n d aː
زأم	z a ʔ a m a
جيم	d͡ʒ iː m
مشقة	m a ʃ a q q a
سيف	s a j f
فادي	f aː d iː
لفف	l a f f a f a
جحا	d͡ʒ u ħ aː
شهدانج	ʃ a h d aː n a d͡ʒ
شرسوف	ʃ u r s uː f
إمالة	ʔ i m aː l a
مشنة	m i ʃ a n n a
شتاء	ʃ i t aː ʔ
ابتلى	i b t a l aː
أيقظ	ʔ a j q a ðˤ a
تلفاز	t i l f aː z
أدحية	ʔ u d ħ i j a
استل	i s t a l l a
ديان	d a j j aː n
كسيح	k a s iː ħ
باستا	b aː s t aː
دونمة	d uː n m a
كذينق	k u ð iː n a q
أنتما	ʔ a n t u m aː
شوبك	ʃ a w b a k
حجن	ħ a d͡ʒ a n a
لحظتذاك	l a ħ ðˤ a t a ð aː k a
تقرير	t a q r iː r
فيل	f iː l
مصدوم	m a sˤ d uː m
ألية	ʔ a l j a
ذمم	ð i m a m
اليرموك	a l j a r m uː k
مكان	m a k aː n
ألقى	ʔ a l q aː
تطفل	t a tˤ a f f a l a
ناسفة	n aː s i f a
شيرج	ʃ a j r a d͡ʒ
لعنة	l a ʕ n a
فاصوليا	f aː sˤ uː l i j aː
اجتماعي	i d͡ʒ t i m aː ʕ i j j
بنجنكشت	b a n d͡ʒ a n k u ʃ t
لاذ	l aː ð a
مايو	m aː j uː
مغسلة	m a ɣ s a l a
استمنى	i s t a m n aː
أعقد	ʔ a ʕ q a d
بواب	b a w w aː b
أبيدجان	ʔ a b iː d d͡ʒ aː n
مرآة	m i r ʔ aː h
جوهري	d͡ʒ a w h a r i j j
تصدير	t a sˤ d iː r
دستوري	d u s t uː r i j j
سرنديب	s a r a n d iː b
خادم	x aː d i m
مستقبلي	m u s t a q b a l i j j
عانى	ʕ aː n aː
كلب	k a l b
شحن	ʃ a ħ a n a
شامخ	ʃ aː m i x
قونية	q uː n i j a
زرقطونا	z a r q a tˤ uː n aː
متكبر	m u t a k a b b i r
هندس	h a n d a s a
صيدلة	sˤ a j d a l a
اعتزام	i ʕ t i z aː m
جعفيل	d͡ʒ a ʕ f iː l
واحة	w aː ħ a
رمم	r a m m a m a
مرشد	m u r ʃ i d
رضوخ	r u dˤ uː x
إنقاض	ʔ i n q aː dˤ
ببنودة	b a b n uː d a
تايوان	t aː j w aː n
ترنح	t a r a n n a ħ a
بورتسودان	b uː r t s uː d aː n
لهي	l a h i j a
مرو	m a r w
عصب	ʕ a sˤ a b a
صأكة	sˤ a ʔ k a
حيران	ħ a j r aː n
قدم	q a d a m
ضبط	dˤ a b a tˤ a
بقرة	b a q a r a
روض	r a w w a dˤ a
باحث	b aː ħ a θ a
فالوذق	f aː l uː ð a q
أغلب	ʔ a ɣ l a b
تفاح	t u f f aː ħ
توزيع	t a w z iː ʕ
دارفلفل	d aː r f i l f i l
فهم	f a h h a m a
قبرة	q u b b a r a
استنفد	i s t a n f a d a
أنضب	ʔ a n dˤ a b a
سعي	s a ʕ j
سلجم	s a l d͡ʒ a m
أنواع	ʔ a n w aː ʕ
تسعون	t a s ʕ a w n a
مفاجأة	m u f aː d͡ʒ a ʔ a
رحيل	r a ħ iː l
صرب	sˤ a r a b a
حافة	ħ aː f a
أنواط	ʔ a n w aː tˤ
صاع	sˤ aː ʕ
مازريون	m aː z a r i j uː n
دهنج	d a h n a d͡ʒ
منذ	m u n ð u
فقس	f a q a s a
عجاوة	ʕ u d͡ʒ aː w a
أجرب	ʔ a d͡ʒ r a b
نقطة	n u q tˤ a
خرطال	x a r tˤ aː l
كذين	k u ð iː n
إطراء	ʔ i tˤ r aː ʔ
القاهرة	a l q aː h i r a
بحر	b a ħ a r
احتضن	i ħ t a dˤ a n a
طيرة	tˤ a j r a
أسطوري	ʔ u s tˤ uː r i j j
أوحل	ʔ a w ħ a l a
زوفا	z uː f aː
ساحلي	s aː ħ i l i j j
أسترالي	ʔ u s t u r aː l i j j
جعضيض	d͡ʒ a ʕ dˤ iː dˤ
حصل	ħ a sˤ a l
عنقاد	ʕ i n q aː d
ترنيم	t a r n iː m
مسيح	m a s iː ħ
مطب	m a tˤ a b b
مرجان	m a r d͡ʒ aː n
المغرب	a l m a ɣ r i b
مراوغة	m u r aː w a ɣ a
بولاد	b uː l aː d
ردد	r a d d a d a
مقلق	m u q l i q
اشتهى	i ʃ t a h aː
قرد	q a r d
زائر	z aː ʔ i r
تجارة	t i d͡ʒ aː r a
معجزات	m u ʕ d͡ʒ i z aː t
إدحية	ʔ i d ħ i j a
وصيد	w a sˤ iː d
أشل	ʔ a ʃ a l l
حبارى	ħ u b aː r aː
نحن	n a ħ n i
غرب	ɣ a r a b
تذكرة	t a ð k i r a
بواليع	b a w aː l iː ʕ
ياسين	j aː s iː n
ميعاد	m iː ʕ aː d
شاء	ʃ aː ʔ
هرولة	h a r w a l a
رهبانية	r a h b aː n i j j a
طائفة	tˤ aː ʔ i f a
أنهك	ʔ a n h a k a
قاوق	q aː w u q
دولاب	d a w l aː b
صرق	sˤ a r a q
مظلة	m a ðˤ a l l a
جائز	d͡ʒ aː ʔ i z
كارة	k aː r a
استمات	i s t a m aː t a
أسف	ʔ a s a f f a
كسرة	k a s r a
حنان	ħ a n aː n
أثث	ʔ a θ θ a θ a
راجل	r aː d͡ʒ i l
اعتل	i ʕ t a l l a
صابورة	sˤ aː b uː r a
غضة	ɣ a dˤ dˤ a
سريان	s a r a j aː n
فتخاء	f a t x aː ʔ
حظيرة	ħ a ðˤ iː r a
استجاب	i s t a d͡ʒ aː b a
فاكرة	f aː k i r a
لهجة	l a h d͡ʒ a
نرويجية	n u r w iː d͡ʒ i j j a
صتع	sˤ a t a ʕ a
شليل	ʃ a l iː l
سمن	s a m i n a
توجه	t a w a d͡ʒ d͡ʒ a h a
شلال	ʃ a l l aː l
ظهر	ðˤ a h a r a
إهداء	ʔ i h d aː ʔ
بندق	b u n d u q
صحل	sˤ a ħ i l a
استوقف	i s t a w q a f a
قروش	q u r uː ʃ
كاعب	k aː ʕ i b
أعيا	ʔ a ʕ j aː
جخى	d͡ʒ a x x aː
رأي	r a ʔ j
مباراة	m u b aː r aː h
نملة	n a m l a
فتح	f a t a ħ a
سيكولوجي	s a j k uː l uː d͡ʒ i j j
ورشنوفة	w a r ʃ a n uː f a
احترق	i ħ t a r a q a
ساحة	s aː ħ a
المريخ	a l m i r r iː x
غمود	ɣ u m uː d
قاوون	q aː w uː n
اتسم	i t t a s a m a
تراب	t u r aː b
أبهج	ʔ a b h a d͡ʒ a
بلور	b i l l a w r
أرغان	ʔ a r ɣ aː n
شنع	ʃ a n n a ʕ a
أرثوذكسي	ʔ u r θ uː ð u k s i j j
جبيز	d͡ʒ a b iː z
ذهب	ð a h a b
وقت	w a q a t
شهادة	ʃ a h aː d a
وقع	w a q a ʕ a
دراسي	d i r aː s i j j
ندم	n a d a m
