جعفر	d͡ʒ æ ʔ f æ r
شلوغ‌ترین	ʃ o l uː ɣ t æ ɾ iː n
عباسی	ʔ æ b b ɒː s iː
نر	n æ ɾ
نزدیک‌تر	n æ z d iː k t æ ɾ
باروت	b ɒː ɾ uː t
شکلاتی	ʃ o kʰ o l ɒ tʰ i
گره	ɡ e r e h
میلادی	m iː l ɒː d iː
کرفس	k æ ɾ æ f s
قبض	ɢ æ b z
بالغ	b ɒː l e ɣ
شاهزادگان	ʃ ɒː h z ɒː d e ɡ ɒː n
خاویار	x ɒː v i j ɒː ɾ
لبی	l æ b iː
میخی	m iː x iː
شاپور	ʃ ɒː p uː ɾ
شدنی	ʃ o d æ n iː
باریک	b ɒː ɾ iː k
کارورزی	k ɒː ɾ v æ ɾ z iː
سیلاس	s iː l ɒː s
ابری	ʔ æ b ɾ iː
داد	d ɒː d
قاسم	ɢ ɒː s e m
یاب	j ɒː b
عجیب‌ترین	æ d ʒ iː b t æ ɾ iː n
مشکل‌ها	m o ʃ k e l h ɒː
کوچک‌تر	k uː t ʃ e k t æ ɾ
ترسایی	t æ ɾ s ɒː j iː
فک	f æ k
مصون	m æ s uː n
داد	d ɒː d
گزاف‌ترین	ɡ æ z ɒː f t æ ɾ iː n
خیم	x iː m
کتی	k a t iː
پوده	p uː d æ
نمایندگان	n æ m ɒː j æ n d e ɡ ɒː n
خوشنویسی	x o ʃ n e v iː s iː
بایست	b ɒː j e s t
با	b ɒː
بژ	b e ʒ
اولی	æ v v æ l iː
تهرون	t e h ɾ uː n
دفتر	d æ f t æ r
ستون	s ʊ t uː n
کفتر	k e f t æ ɾ
ضربان	z æ ɾ æ b ɒː n
کرفس	k æ ɾ æ f s
دنیدن	d æ n iː d æ n
بال	b ɒː l
چپ	t ʃ æ p
چاشنی	t ʃʰ ɒː ʃ n iː
چوکی	t ʃ a w k iː
اشرج	æ ʃ r æ d ʒ
بنگ	b æ ŋ ɡ
غرق	ɣ æ ɾ ɣ
توسی	t uː s iː
آش	ʔ ɒː ʃ
مد	m o d
جام	d͡ʒ ɒː m
عاصی	ʔ ɒː s iː
چلوکباب	t͡ʃ e l o w k a b ɒː b
هندی	h e n d iː
سیاه‌گوش	s i j ɒː h ɡ oː ʃ
کرایه	k i ɾ ɒː j æ
یلدا	j a l d ɒ
پیادگان	p iː j ɒː d e ɡ ɒː n
یاساء	j ɒː s ɒː ʔ
دیسک	d iː s k
وزغ	v æ z æ ɣ
آخ	ɒː χ
معجزه	m o ʔ d͡ʒ e z e
باریک‌تر	b ɒː ɾ iː k t æ ɾ
زیویدن	z iː v iː d æ n
بالغ	b ɒː l e ɣ
تنبان	t o m b ɒ n
سامانه‌ها	s ɒː m ɒː n e h ɒː
مسلمون	m o s æ l m uː n
یی	j iː
پلاستیک	p e l ɒː s t iː k
هفته‌ها	h æ f t e h ɒː
کون	kʰ u n
مرداد	m o ɾ d̪ ɒː d̪
پناهندگان	p æ n ɒː h æ n d e ɡ ɒː n
رخ	r o x
ترکیدن	t æ ɾ æ kʲ iː d æ n
بوران	b uː ɾ ɒ n
آئورت	ɒː ʔ o ɾ t
دیسک	d iː s k
نجس‌ترین	n æ d ʒ æ s t æ ɾ iː n
اولی	æ v v æ l iː
اتمام	e t m ɒː m
قشنگی	q æ ʃ æ n ɡ iː
ویستا	v i s t ɒ
معجزه	m o ʔ d͡ʒ e z e
طاس	t ɒː s
باریک	b ɒː ɾ iː k
عاصی	ʔ ɒː s iː
ناوخدا	n ɒː v x o d ɒː
پیرترین	p iː ɾ t æ ɾ iː n
بلگ	b æ l ɡ
اهریمن	ʔ æ h ɾ iː m æ n
بایستی	b ɒː j æ s t iː
بژ	b e ʒ
خاویار	x ɒː v i j ɒː ɾ
خرم	x o ɾː æ m
شلوغ‌تر	ʃ o l uː ɣ t æ ɾ
امضاء	e m z ɒː
تنیدن	t æ n iː d æ n
روادید	r æ v ɒː d̪ iː d̪
موی	m uː j
بم	b ə m
روادید	r æ v ɒː d̪ iː d̪
گراز	ɡ o ɾ ɒː z
نجس‌ترین	n æ d ʒ æ s t æ ɾ iː n
غمگینی	ɢ æ m ɡ iː n iː
سیستم	s iː s tʰ e m
موافق	m o v ɒː f e ɣ
مشکل‌ترین	m o ʃ k e l t æ ɾ iː n
کوتاه‌ترین	k uː t ɒː h t æ ɾ iː n
فائده	f ɒː ʔ e d e
یراق	j æ ɾ ɒː ɣ
برنامه	b æ ɾ n ɒː m æ
آسیاب	ɒː s i j ɒː b
حافظ	h ɒː f e z
عضوها	o z v h ɒ
شپش	ʃ e p e ʃ
هامون	h ɒː m uː n
نژادها	n e ʒ ɒː d h ɒː
اراده	e ɾ ɒː d e
درخت	d æ ɾ æ x t
تکفور	t æ k f uː ɾ
شیرین‌تر	ʃ iː ɾ iː n t æ ɾ
شلوغ‌ترین	ʃ o l uː ɣ t æ ɾ iː n
کنکور	k o ŋ k uː r
آرامی	ɒː ɾ ɒː m iː
بد	b æ d
سرندیپ	s a r a n d iː p
باریک‌تر	b ɒː ɾ iː k t æ ɾ
نشلیدن	n e ʃ e l iː d æ n
بایست	b ɒː j e s t
نسرین	n æ s ɾ iː n
نعناع	n æ ʔ n ɒː ʔ
سیلو	s i l u
بر	b æ ɾ
ضخیم	z æ x iː m
لحظه	l æ h z æ
صورتی	s uː ɾ æ tʰ iː
شدنی	ʃ o d æ n iː
شوروی	ʃ uː ɾ æ v iː
خشکوندن	x o ʃ k uː n d æ n
خزاعی	x æ z ɒː ʔ iː
خو	x o
المزده	æ l æ m z æ d e
عباء	a b ɒː
مربا	m o r æ b b ɑ
کمو	k æ m uː
سرندیپ	s a r a n d iː p
تاریک‌تر	t ɒː ɾ iː k t æ ɾ
ژوپیتر	ʒ u p i t e ɾ
گوساله	ɡ uː s ɒː l e
هوتن	h uː t æ n
شپش	ʃ e p e ʃ
کنکور	k o ŋ k uː r
اشتر	ʔ o ʃ t o ɾ
باجی	b ɒː d ʒ iː
ترکیدن	t æ ɾ æ kʲ iː d æ n
بازیچه	b ɒː z iː t ʃʰ e
کفتر	k e f t æ ɾ
نیازها	n iː j ɒː z h ɒː
تنیسور	t e n iː s o ɾ
عقرب	ʔ æ ɣ ɾ æ b
پلاک	p e l ɒː k
سالار	s ɒː l ɒː ɾ
لبخند	l æ b x æ n d
کنفرانس	k o n f e ɾ ɒː n s
خونه	x oː n æ
مختل	m o x t æ l
سالن	s ɒː l o n
سلیمانی	s o l e j m ɒː n iː
نیرومند	n iː ɾ uː m æ n d̪
علف	ʔ æ l æ f
برنامه	b æ ɾ n ɒː m æ
آبان	ɒː b ɒː n
تنیسور	t e n iː s o ɾ
زیباترین	z iː b ɒː t æ ɾ iː n
ایام	ʔ æ j j ɒː m
تعلیم	t æ ʔ l i m
آکندن	ʔ ɒː k æ n d æ n
گراز	ɡ o ɾ ɒː z
صورتی	s uː ɾ æ tʰ iː
روحانی	r o ʊ h ɒː n iː
سالن	s ɒː l o n
سریدن	s o ɾ iː d æ n
اندی	æ n d eː
شجر	ʃ æ d ʒ æ r
پاپوش	p ɒː p oː ʃ
سیستم	s iː s tʰ e m
رستوران‌ها	r e s t o ɾ ɒː n h ɒː
نیازها	n iː j ɒː z h ɒː
آبلیمو	ɒː b l iː m uː
ژولیدن	ʒ uː l iː d æ n
شکستنی	ʃ i k æ s t̪ æ n iː
آشوب‌ها	ɒː ʃ uː b h ɒː
مایه	m ɒː j æ
پوزخند	p uː z x æ n d
جام	d͡ʒ ɒː m
اهواز	æ h w ɒː z
دنیدن	d æ n iː d æ n
روحانی	r o ʊ h ɒː n iː
مریضی	m æ ɾ iː z iː
شلوغ	ʃ o l uː ɣ
همچنان	h æ m t ʃ o n ɒː n ~ h æ m t ʃ e n ɒː n
تقریبا	t æ ɣ ɾ iː b æ n
زیباتر	z iː b ɒː t æ ɾ
مک	m æ k
بارود	b ɒː ɾ uː d
دلسوز	d̪ i l s oː z
امین	æ m iː n
بازیچه	b ɒː z iː t ʃʰ e
غرق	ɣ æ ɾ ɣ
قربک	q o ɾ b æ k
خاص‌ترین	x ɒː s tʰ æ ɾ iː n
بامزه	b ɒː m æ z e
بسنده	b æ s æ n d e
ستون	s ʊ t uː n
صلح	s u l h
نوک	n v æ k
صدا	s æ d ɒː
کفش	k æ f ʃ
حاد	h ɒː d
منشی	m u n ʃ iː
اندی	æ n d eː
بفرمایید	b e f æ ɾ m ɒː j iː d
کنگره	k o n ɡ r e
بفرمایید	b e f æ ɾ m ɒː j iː d
نزدیک‌ترین	n æ z d iː k t æ ɾ iː n
فغفور	f æ ɣ f uː ɾ
شات	ʃ ɒː t
طاس	t ɒː s
ضربان	z æ ɾ æ b ɒː n
خوشنویسی	x o ʃ n e v iː s iː
مین	m iː n
خزندگان	x æ z æ n d e ɡ ɒː n
مشکل	m u ʃ k i l
ابرش	æ b ɾ æ ʃ
تمیزترین	t æ m iː z t æ ɾ iː n
بر	b æ ɾ
آسیا	ɒː s ɪ j ɒː
میخی	m iː x iː
تغییرات	t æ ɣ j iː ɾ ɒː t
برخی	b æ r x iː
دارو	d ɒː ɾ uː
بالاخره	b e l æ x æ ɾ e
تغییرات	t æ ɣ j iː ɾ ɒː t
سردار	s æ ɾ d ɒː ɾ
همسده	h æ m s e d æ
خندون	x æ n d uː n
نیوشا	n i j oː ʃ ɒː
پشمین	p æ ʃ m iː n
مامانی	m ɒː m ɒː n iː
مقداد	m e ɣ d ɒː d
شلوغ	ʃ o l uː ɣ
مشکل‌ترین	m o ʃ k e l t æ ɾ iː n
آزردن	ɒː z o ɾ d æ n
مشق	m æ ʃ ɢ
تمبر	t æ m b ɾ
خندون	x æ n d uː n
ژرف‌تر	ʒ æ ɾ f t æ ɾ
جعفر	d͡ʒ æ ʔ f æ r
تندیس	t æ n d iː s
کالیفرنیا	k ɒː l iː f o r n i j ɒː
قشنگی	q æ ʃ æ n ɡ iː
مادیان	m ɒː d i i̯ ɒː n
شاهان	ʃ ɒː h ɒː n
هامون	h ɒː m uː n
سینا	s iː n ɒː
برخی	b æ r x iː
گاراژ	ɡ ɒː ɾ ɒː ʒ
عضوها	o z v h ɒ
مادیان	m ɒː d i i̯ ɒː n
ایرانیان	iː ɾ ɒː n i j ɒː n
کاروان	k ɒː ɾ w ɒː n
پوهنتون	p oː h a n t uː n
لبی	l æ b iː
استراتژی	ɛ s t ɾ ɒː t ɛ ʒ iː
آبان	ɒː b ɒː n
گزاف‌تر	ɡ æ z ɒː f t æ ɾ
مجازات	m o d ʒ ɒː z ɒː t
بالاخره	b e l æ x æ ɾ e
ناز	n ɒː z
اوکی	o kʰ e j
میلادی	m iː l ɒː d iː
جعفری	d͡ʒ æ ʔ f æ ɾ iː
واژه‌نامه	v ɒː ʒ e n ɒː m e
شهرزاد	ʃ æ h ɾ z ɒː d
لبخند	l æ b x æ n d
هنی	h æ n iː
حافظ	h ɒː f e z
لی	l iː
آخر	ɒː x æ ɾ
نعناع	n æ ʔ n ɒː ʔ
انبار	ʔ æ m b ɒː ɾ
الماس‌ها	æ l m ɒː s h ɒː
آئورت	ɒː ʔ o ɾ t
هرتز	h e ɾ t z
شروع	ʃ o r uː ʔ
برزیستن	b a r z iː s t æ n
قفسه	ɢ æ f æ s e
ابری‌سازی	ʔ æ b ɾ iː s ɒː z iː
کوچک‌تر	k uː t ʃ e k t æ ɾ
ستاره‌شناس	s e t ɒː ɾ e ʃ e n ɒː s
مدهوش	m æ d h u ʃ
اورشلیم	ʔ o ɾ ʃ æ l iː m
بون	b uː n
کاغذها	k ɒː ɣ æ z h ɒː
شاهزادگان	ʃ ɒː h z ɒː d e ɡ ɒː n
شاذ	ʃ ɒː z
دلسوز	d̪ i l s oː z
سالار	s ɒː l ɒː ɾ
آزردن	ɒː z o ɾ d æ n
کالیفرنیا	k ɒː l iː f o r n i j ɒː
گنم	ɡ e n o m
ادیان	æ d j ɒː n
استیون	e s t iː v e n
ساده‌تر	s ɒː d e t æ ɾ
تمیزترین	t æ m iː z t æ ɾ iː n
نیزه	n e i̯ z e
چاشنی	t ʃʰ ɒː ʃ n iː
نماینده	n æ m ɒː j æ n d e
حق	h a q q
زیست‌شناسی	z iː s t ʃ e n ɒː s iː
خوشگل‌ترین	x o ʃ ɡ e l t æ ɾ iː n
لزوماً	l o z uː m æ n
انجمن	ʔ æ n d͡ʒ o m æ n
یاور	j ɒː v æ ɾ
فرآیند	f æ ɾ ɒː j æ n d
مله	m æ l æ
پوده	p uː d æ
برگ	b æ ɾ ɡ
جگر	d ʒ e ɡ æ ɾ
گیتا	ɡ iː t ɒː
شیرین‌تر	ʃ iː ɾ iː n t æ ɾ
کرایه	k i ɾ ɒː j æ
کلپ	k l æ p
بهبود	b e h b uː d
شاخه	ʃ ɒː x e
آشتی	ɒː ʃ t iː
بوران	b uː ɾ ɒ n
پشتون	p æ ʃ t uː n
باحال‌تر	b ɒː h ɒː l t æ ɾ
ژوپیتر	ʒ u p i t e ɾ
شاخ	ʃ ɒ x
دادار	d ɒː d ɒː r
نمایندگان	n æ m ɒː j æ n d e ɡ ɒː n
پسی	p o s eː
یی	j iː
آکندن	ʔ ɒː k æ n d æ n
خندان	x æ n d ɒ n
کفش	k æ f ʃ
کارواژه‌ها	k ɒː r v ɒː ʒ e h ɒː
هندوانه	h e n d e v ɒː n e
زیرزمین	z iː ɾ z æ m iː n
سریانی	s o ɾ j ɒː n iː
نومد	n o w m a d
شاداب	ʃ ɒː d ɒː b
توزیع	tʰ o ʊ̯ z iː ʔ
گوساله	ɡ uː s ɒː l e
کنعان	k æ n ʔ ɒː n
همسده	h æ m s e d æ
زیرسیگاری	z iː ɾ s iː ɡ ɒː ɾ iː
فامیل	f ɒː m iː l
زیست‌شناس	z iː s t ʃ e n ɒː s
استراتژی	ɛ s t ɾ ɒː t ɛ ʒ iː
ثابت	s ɒː b e tʰ
عجیب‌تر	æ d ʒ iː b t æ ɾ
بزاق	b o z ɒː ɣ
نشلیدن	n e ʃ e l iː d æ n
تازه‌ترین	t ɒː z e t æ ɾ iː n
سیاه‌گوش	s i j ɒː h ɡ oː ʃ
مله	m æ l æ
موافق	m o v ɒː f e ɣ
امیدیار	ʔ o m iː d y ɒː ɾ
ژاندرم	ʒ ɒː n d æ r m
کله	k æ l l æ
کودکان	k uː d æ k ɒː n
نالون	n ɒː l uː n
فائده	f ɒː ʔ e d e
کنعان	k æ n ʔ ɒː n
زرشکی	z e ɾ e ʃ k iː
نریمان	n æ ɾ eː m ɒː n
هنی	h æ n iː
آمیزش	ɒː m iː z e ʃ
خرم	x o ɾː æ m
خزنده	x æ z æ n d e
اتمام	e t m ɒː m
مد	m o d
شکستن	ʃ e kʲ æ s t̪ʰ æ n
گاری	ɡ ɒː ɾ iː
قاسم	ɢ ɒː s e m
هندوانه	h e n d e v ɒː n e
سرداب	s æ ɾ d ɑː b
زیباتر	z iː b ɒː t æ ɾ
واژگان	v ɒː ʒ e ɡ ɒː n
دپارتمان	d e p ɒ r tʰ e m ɒ n
گاز	ɡ ɒː z
مشکل‌ها	m o ʃ k e l h ɒː
فامیل	f ɒː m iː l
کاروان	k ɒː ɾ w ɒː n
سلیمانی	s o l e j m ɒː n iː
مجرد	m o d͡ʒ æ ɾ ɾ æ d
تاریک‌ترین	t ɒː ɾ iː k t æ ɾ iː n
خرداد	x o ɾ d̪ ɒː d̪
بارود	b ɒː ɾ uː d
زیویدن	z iː v iː d æ n
مایه	m ɒː j æ
عمو	a m u
فسیل	f o s iː l
قربک	q o ɾ b æ k
جواب‌ها	d ʒ æ v ɒː b h ɒː
وزغ	v æ z æ ɣ
نمایه	n æ m ɒː j e
مامانی	m ɒː m ɒː n iː
اسفناج	e s f e n ɒː d͡ʒ
اصلی	æ s l iː
لی	l iː
نغز	n æ ɣ z
کارواژگان	k ɒː r v ɒː ʒ e ɡ ɒː n
شهرزاد	ʃ æ h ɾ z ɒː d
چلوکباب	t͡ʃ e l o w k a b ɒː b
نعوظ	n o ʔ uː z
باغات	b ɒː ɣ ɒː t̪
درودن	d o ɾ uː d æ n
غژب	ɢ o ʒ b
خشکوندن	x o ʃ k uː n d æ n
آمیزش	ɒː m iː z e ʃ
تلویحی	t æ l v iː h iː
نیزه	n e i̯ z e
سیلاس	s iː l ɒː s
هلو	h o l uː
درزی	d æ ɾ z iː
کله	k æ l l æ
ماشین	m ɒː ʃ iː n
کنسرت	k o n s e ɾ t
مسلمون	m o s æ l m uː n
وزیدن	v æ z iː d æ n
خزندگان	x æ z æ n d e ɡ ɒː n
شاهان	ʃ ɒː h ɒː n
گزاف‌ترین	ɡ æ z ɒː f t æ ɾ iː n
مغرور	m æ ɣ ɾ uː ɾ
تنبان	t o m b ɒ n
دروغ‌ها	d o ɾ uː ɣ h ɒː
سیلو	s i l u
قید	ɢ e j d
ایرانیان	iː ɾ ɒː n i j ɒː n
درگاه	d æ ɾ ɡ ɒː h
مک	m æ k
هجران	h i d͡ʒ ɾ ɒː n
عجان	ʔ e d ʒ ɒː n
ژاندرم	ʒ ɒː n d æ r m
ونوس	v e n uː s
رحیم	r æ h iː m
ویه	uː j e
باغ‌ها	b ɒː ɣ h ɒː
نغز	n æ ɣ z
بدرود	b e d ɾ uː d
خیس	x iː s
درودن	d o ɾ uː d æ n
بلور	b ɪ l oː ɾ
انگلیس	ʔ e ŋ ɡʲ e l iː s
خیم	x iː m
فاک	f ɒː k
آدم‌ها	ɒː d æ m h ɒː
زال	z ɒː l
اورشلیم	ʔ o ɾ ʃ æ l iː m
جواب‌ها	d ʒ æ v ɒː b h ɒː
خندان	x æ n d ɒ n
تکفور	t æ k f uː ɾ
تعلیم	t æ ʔ l i m
افشردن	æ f ʃ o ɾ d æ n
کنفرانس	k o n f e ɾ ɒː n s
استیون	e s t iː v e n
حقوق	h o q u q
هرکس	h æ r k æ s
امین‌ها	æ m iː n h ɒː
کمو	k æ m uː
شاداب	ʃ ɒː d ɒː b
مجازات‌ها	m o d ʒ ɒː z ɒː t h ɒː
ساده‌ترین	s ɒː d e t æ ɾ iː n
فاک	f ɒː k
شجر	ʃ æ d ʒ æ r
کهر	k æ h æ ɾ
حق	h a q q
مقداد	m e ɣ d ɒː d
خونه	x oː n æ
بابک	b ɒː b æ k
نالان	n ɒː l ɒː n
مرغان	m o ɾ ɣ ɒː n
یلدا	j a l d ɒ
فراموشیدن	f æ ɾ ɒː m uː ʃ iː d̪ æ n
شیمی	ʃ iː m iː
یزدان	j æ z d ɒː n
گاب	ɡ ɒː b
مشکی	m e ʃ kʰ iː
ختنه	x æ tʰ n e
نزدیک‌ترین	n æ z d iː k t æ ɾ iː n
بامزه	b ɒː m æ z e
پوهنتون	p oː h a n t uː n
مارس	m ɒː ɾ s
امین‌ها	æ m iː n h ɒː
دیسک‌ها	d iː s k h ɒː
عقرب	ʔ æ ɣ ɾ æ b
غمگینی	ɢ æ m ɡ iː n iː
شاخ	ʃ ɒ x
ساده‌تر	s ɒː d e t æ ɾ
یاساء	j ɒː s ɒː ʔ
گز	ɡ æ z
مصون	m æ s uː n
شاپور	ʃ ɒː p uː ɾ
خزاعی	x æ z ɒː ʔ iː
خاص	x ɒː s
گنم	ɡ e n o m
بلاگ	b l ɒː ɡ
ستاره‌شناس	s e t ɒː ɾ e ʃ e n ɒː s
پیرتر	p iː ɾ t æ ɾ
خوانندگان	x ɒː n æ n d e ɡ ɒː n
شات	ʃ ɒː t
انجمن	ʔ æ n d͡ʒ o m æ n
واژه‌ها	v ɒː ʒ e h ɒː
موی	m uː j
خواستار	x ɒː s t̪ ɒː ɾ
نالون	n ɒː l uː n
مدهوش	m æ d h u ʃ
انرژی	æ n æ ɾ ʒ iː
بلور	b ɪ l oː ɾ
علف	ʔ æ l æ f
سه	s e
برنز	b o ɾ o n z
برنز	b o ɾ o n z
ناوخدا	n ɒː v x o d ɒː
فراموشیدن	f æ ɾ ɒː m uː ʃ iː d̪ æ n
شعب	ʃ o ʔ æ b
کارواژه‌ها	k ɒː r v ɒː ʒ e h ɒː
بلاگ	b l ɒː ɡ
خو	x o
جعفری	d͡ʒ æ ʔ f æ ɾ iː
زبان‌ها	z æ b ɒː n h ɒː
درگاه	d æ ɾ ɡ ɒː h
خوانندگان	x ɒː n æ n d e ɡ ɒː n
شادمان	ʃ ɒː d m ɒː n
سوخته	s uː x t e
مغرور	m æ ɣ ɾ uː ɾ
شپش‌ها	ʃ e p e ʃ h ɒː
پیادگان	p iː j ɒː d e ɡ ɒː n
داغ	d ɒː ɣ
زیرزمین	z iː ɾ z æ m iː n
آدرس	ɒː d ɾ e s
سریانی	s o ɾ j ɒː n iː
قاقم	ɢ ɑː ɢ o m
ژم	ʒ æ m
دادار	d ɒː d ɒː r
پوزخند	p uː z x æ n d
انگیختن	æ ŋ ɡ iː x t æ n
باروت	b ɒː ɾ uː t
آش	ʔ ɒː ʃ
حقوق	h o q u q
سرداب	s æ ɾ d ɑː b
خرداد	x o ɾ d̪ ɒː d̪
افیون	ʔ æ f j uː n
کارورزی	k ɒː ɾ v æ ɾ z iː
عباء	a b ɒː
برزیستن	b a r z iː s t æ n
سرای	s æ ɾ ɒː j
سامانه‌ها	s ɒː m ɒː n e h ɒː
نسرین	n æ s ɾ iː n
مسعود	m æ s ʔ uː d
کارواژگان	k ɒː r v ɒː ʒ e ɡ ɒː n
باحال‌تر	b ɒː h ɒː l t æ ɾ
خزنده	x æ z æ n d e
شهریور	ʃ æ h ɾ iː v æ ɾ
ثابت	s ɒː b e tʰ
زرشک	z e ɾ e ʃ k
مربا	m o r æ b b ɑ
سینا	s iː n ɒː
یاور	j ɒː v æ ɾ
نالان	n ɒː l ɒː n
فرآیند	f æ ɾ ɒː j æ n d
زرشک	z e ɾ e ʃ k
الموت	ʔ æ l æ m uː t
ویستا	v i s t ɒ
سال	s ɒː l
انعکاس	e n ʔ e k ɒː s
بلعیدن	b æ l ʔ iː d æ n
دیسک‌ها	d iː s k h ɒː
بد	b æ d
گزاف‌تر	ɡ æ z ɒː f t æ ɾ
کلپ	k l æ p
چوپ	t͡ʃ oː p
هفته‌ها	h æ f t e h ɒː
خیس	x iː s
پاپوش	p ɒː p oː ʃ
سه	s e
زیرسیگاری	z iː ɾ s iː ɡ ɒː ɾ iː
نزدیک‌تر	n æ z d iː k t æ ɾ
عمو	a m u
امضاء	e m z ɒː
پلاک	p e l ɒː k
پشمین	p æ ʃ m iː n
قفسه	ɢ æ f æ s e
بابک	b ɒː b æ k
قید	ɢ e j d
دپارتمان	d e p ɒ r tʰ e m ɒ n
قزاق	q æ z z ɒː q
کنگره	k o n ɡ r e
ساده‌ترین	s ɒː d e t æ ɾ iː n
گیک	ɡ iː k
شهریور	ʃ æ h ɾ iː v æ ɾ
پشیمان	p æ ʃ iː m ɒː n
بایستی	b ɒː j æ s t iː
باغ‌ها	b ɒː ɣ h ɒː
ادیان	æ d j ɒː n
کودکان	k uː d æ k ɒː n
انگلیس	ʔ e ŋ ɡʲ e l iː s
عجیب‌تر	æ d ʒ iː b t æ ɾ
آشوب‌ها	ɒː ʃ uː b h ɒː
کاغذها	k ɒː ɣ æ z h ɒː
انعکاس	e n ʔ e k ɒː s
واژه‌ها	v ɒː ʒ e h ɒː
ابری	ʔ æ b ɾ iː
گسترده	ɡ o s t æ ɾ d e
آسیاب	ɒː s i j ɒː b
بریدن	b o ɾ iː d æ n
واژه‌نامه	v ɒː ʒ e n ɒː m e
خاص	x ɒː s
صحنه	s æ h n e
سوخته	s uː x t e
فلاخن	f æ l ɒː x æ n
باریک‌ترین	b ɒː ɾ iː k t æ ɾ iː n
سوسمار	s uː s m ɒː r
آخ	ɒː χ
افشردن	æ f ʃ o ɾ d æ n
هرکس	h æ r k æ s
ژرف‌تر	ʒ æ ɾ f t æ ɾ
کفاش	k æ f f ɒ ʃ
انبار	ʔ æ m b ɒː ɾ
